d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Grain,Denominator,Numerator,Denominator_LP,Numerator_LP
4,1,1,0.0,2022-08-08 00:00:00,08/08/2022,D,0.0,2236948.0,0.0,1643472.0
4,1,1,0.0,2022-08-09 00:00:00,09/08/2022,D,0.0,3197862.0,0.0,2236948.0
4,1,1,0.0,2022-08-10 00:00:00,10/08/2022,D,0.0,853248.0,0.0,3197862.0
4,1,1,0.0,2022-08-11 00:00:00,11/08/2022,D,0.0,1344815.0,0.0,853248.0
4,1,1,0.0,2022-08-12 00:00:00,12/08/2022,D,0.0,1319060.0,0.0,1344815.0
4,1,1,0.0,2022-08-13 00:00:00,13/08/2022,D,0.0,1167156.0,0.0,1319060.0
4,1,1,0.0,2022-08-14 00:00:00,14/08/2022,D,0.0,1048077.0,0.0,1167156.0
4,1,1,0.0,2022-08-15 00:00:00,15/08/2022,D,0.0,2423394.0,0.0,1048077.0
4,1,1,0.0,2022-08-16 00:00:00,16/08/2022,D,0.0,1734978.0,0.0,2423394.0
4,1,1,0.0,2022-08-17 00:00:00,17/08/2022,D,0.0,1563783.0,0.0,1734978.0
4,1,1,0.0,2022-08-18 00:00:00,18/08/2022,D,0.0,1375014.0,0.0,1563783.0
4,1,1,0.0,2022-08-19 00:00:00,19/08/2022,D,0.0,2015455.0,0.0,1375014.0
4,1,1,0.0,2022-08-20 00:00:00,20/08/2022,D,0.0,2340978.0,0.0,2015455.0
4,1,1,0.0,2022-08-21 00:00:00,21/08/2022,D,0.0,1177660.0,0.0,2340978.0
4,1,1,0.0,2022-08-22 00:00:00,22/08/2022,D,0.0,1153925.0,0.0,1177660.0
4,1,1,0.0,2022-08-23 00:00:00,23/08/2022,D,0.0,1690336.0,0.0,1153925.0
4,1,1,0.0,2022-08-24 00:00:00,24/08/2022,D,0.0,1040300.0,0.0,1690336.0
4,1,1,0.0,2022-08-25 00:00:00,25/08/2022,D,0.0,821130.0,0.0,1040300.0
4,1,1,0.0,2022-08-26 00:00:00,26/08/2022,D,0.0,1227655.0,0.0,821130.0
4,1,1,0.0,2022-08-27 00:00:00,27/08/2022,D,0.0,1411980.0,0.0,1227655.0
4,1,1,0.0,2022-08-28 00:00:00,28/08/2022,D,0.0,2062218.0,0.0,1411980.0
4,1,1,0.0,2022-08-29 00:00:00,29/08/2022,D,0.0,3609942.0,0.0,2062218.0
4,1,1,0.0,2022-08-30 00:00:00,30/08/2022,D,0.0,830220.0,0.0,3609942.0
4,1,1,0.0,2022-08-31 00:00:00,2022 August,M,0.0,3609942.0,0.0,3423294.0
4,1,1,0.0,2022-08-31 00:00:00,31/08/2022,D,0.0,712050.0,0.0,830220.0
4,1,1,0.0,2022-09-01 00:00:00,01/09/2022,D,0.0,1665692.0,0.0,712050.0
4,1,1,0.0,2022-09-02 00:00:00,02/09/2022,D,0.0,1984852.0,0.0,1665692.0
4,1,1,0.0,2022-09-03 00:00:00,03/09/2022,D,0.0,2368652.0,0.0,1984852.0
4,1,1,0.0,2022-09-04 00:00:00,04/09/2022,D,0.0,866883.0,0.0,2368652.0
4,1,1,0.0,2022-09-05 00:00:00,05/09/2022,D,0.0,3334818.0,0.0,866883.0
4,1,1,0.0,2022-09-06 00:00:00,06/09/2022,D,0.0,3139686.0,0.0,3334818.0
4,1,1,0.0,2022-09-07 00:00:00,07/09/2022,D,0.0,1218666.0,0.0,3139686.0
4,1,1,0.0,2022-09-08 00:00:00,08/09/2022,D,0.0,2892640.0,0.0,1218666.0
4,1,1,0.0,2022-09-09 00:00:00,09/09/2022,D,0.0,1722555.0,0.0,2892640.0
4,1,1,0.0,2022-09-10 00:00:00,10/09/2022,D,0.0,1904355.0,0.0,1722555.0
4,1,1,0.0,2022-09-11 00:00:00,11/09/2022,D,0.0,1208061.0,0.0,1904355.0
4,1,1,0.0,2022-09-12 00:00:00,12/09/2022,D,0.0,1126857.0,0.0,1208061.0
4,1,1,0.0,2022-09-13 00:00:00,13/09/2022,D,0.0,1003233.0,0.0,1126857.0
4,1,1,0.0,2022-09-14 00:00:00,14/09/2022,D,0.0,2758815.0,0.0,1003233.0
4,1,1,0.0,2022-09-15 00:00:00,15/09/2022,D,0.0,2588125.0,0.0,2758815.0
4,1,1,0.0,2022-09-16 00:00:00,16/09/2022,D,0.0,1427130.0,0.0,2588125.0
4,1,1,0.0,2022-09-17 00:00:00,17/09/2022,D,0.0,1466520.0,0.0,1427130.0
4,1,1,0.0,2022-09-18 00:00:00,18/09/2022,D,0.0,2184832.0,0.0,1466520.0
4,1,1,0.0,2022-09-19 00:00:00,19/09/2022,D,0.0,1517424.0,0.0,2184832.0
4,1,1,0.0,2022-09-20 00:00:00,20/09/2022,D,0.0,3342696.0,0.0,1517424.0
4,1,1,0.0,2022-09-21 00:00:00,21/09/2022,D,0.0,1758612.0,0.0,3342696.0
4,1,1,0.0,2022-09-22 00:00:00,22/09/2022,D,0.0,1339260.0,0.0,1758612.0
4,1,1,0.0,2022-09-23 00:00:00,23/09/2022,D,0.0,2026868.0,0.0,1339260.0
4,1,1,0.0,2022-09-24 00:00:00,24/09/2022,D,0.0,1861632.0,0.0,2026868.0
4,1,1,0.0,2022-09-25 00:00:00,25/09/2022,D,0.0,2240180.0,0.0,1861632.0
4,1,1,0.0,2022-09-26 00:00:00,26/09/2022,D,0.0,1432281.0,0.0,2240180.0
4,1,1,0.0,2022-09-27 00:00:00,27/09/2022,D,0.0,2579742.0,0.0,1432281.0
4,1,1,0.0,2022-09-28 00:00:00,28/09/2022,D,0.0,1147360.0,0.0,2579742.0
4,1,1,0.0,2022-09-29 00:00:00,29/09/2022,D,0.0,1202910.0,0.0,1147360.0
4,1,1,0.0,2022-09-30 00:00:00,2022 September,M,0.0,3342696.0,0.0,3609942.0
4,1,1,0.0,2022-09-30 00:00:00,30/09/2022,D,0.0,1351380.0,0.0,1202910.0
4,1,1,0.0,2022-09-30 00:00:00,Q3 2022,Q,0.0,3609942.0,0.0,3513588.0
4,1,1,0.0,2022-10-01 00:00:00,01/10/2022,D,0.0,981720.0,0.0,1351380.0
4,1,1,0.0,2022-10-02 00:00:00,02/10/2022,D,0.0,1002324.0,0.0,981720.0
4,1,1,0.0,2022-10-03 00:00:00,03/10/2022,D,0.0,2596205.0,0.0,1002324.0
4,1,1,0.0,2022-10-04 00:00:00,04/10/2022,D,0.0,1474398.0,0.0,2596205.0
4,1,1,0.0,2022-10-05 00:00:00,05/10/2022,D,0.0,1198668.0,0.0,1474398.0
4,1,1,0.0,2022-10-06 00:00:00,06/10/2022,D,0.0,2231595.0,0.0,1198668.0
4,1,1,0.0,2022-10-07 00:00:00,07/10/2022,D,0.0,2382590.0,0.0,2231595.0
4,1,1,0.0,2022-10-08 00:00:00,08/10/2022,D,0.0,3026970.0,0.0,2382590.0
4,1,1,0.0,2022-10-09 00:00:00,09/10/2022,D,0.0,3260280.0,0.0,3026970.0
4,1,1,0.0,2022-10-10 00:00:00,10/10/2022,D,0.0,1496214.0,0.0,3260280.0
4,1,1,0.0,2022-10-11 00:00:00,11/10/2022,D,0.0,1610950.0,0.0,1496214.0
4,1,1,0.0,2022-10-12 00:00:00,12/10/2022,D,0.0,1491669.0,0.0,1610950.0
4,1,1,0.0,2022-10-13 00:00:00,13/10/2022,D,0.0,2996165.0,0.0,1491669.0
4,1,1,0.0,2022-10-14 00:00:00,14/10/2022,D,0.0,2390670.0,0.0,2996165.0
4,1,1,0.0,2022-10-15 00:00:00,15/10/2022,D,0.0,2926980.0,0.0,2390670.0
4,1,1,0.0,2022-10-16 00:00:00,16/10/2022,D,0.0,3440868.0,0.0,2926980.0
4,1,1,0.0,2022-10-17 00:00:00,17/10/2022,D,0.0,2408345.0,0.0,3440868.0
4,1,1,0.0,2022-10-18 00:00:00,18/10/2022,D,0.0,1134432.0,0.0,2408345.0
4,1,1,0.0,2022-10-19 00:00:00,19/10/2022,D,0.0,1925060.0,0.0,1134432.0
4,1,1,0.0,2022-10-20 00:00:00,20/10/2022,D,0.0,1238361.0,0.0,1925060.0
4,1,1,0.0,2022-10-21 00:00:00,21/10/2022,D,0.0,812646.0,0.0,1238361.0
4,1,1,0.0,2022-10-22 00:00:00,22/10/2022,D,0.0,1783256.0,0.0,812646.0
4,1,1,0.0,2022-10-23 00:00:00,23/10/2022,D,0.0,1776590.0,0.0,1783256.0
4,1,1,0.0,2022-10-24 00:00:00,24/10/2022,D,0.0,2610648.0,0.0,1776590.0
4,1,1,0.0,2022-10-25 00:00:00,25/10/2022,D,0.0,1393800.0,0.0,2610648.0
4,1,1,0.0,2022-10-26 00:00:00,26/10/2022,D,0.0,1476216.0,0.0,1393800.0
4,1,1,0.0,2022-10-27 00:00:00,27/10/2022,D,0.0,2497932.0,0.0,1476216.0
4,1,1,0.0,2022-10-28 00:00:00,28/10/2022,D,0.0,1648926.0,0.0,2497932.0
4,1,1,0.0,2022-10-29 00:00:00,29/10/2022,D,0.0,1611960.0,0.0,1648926.0
4,1,1,0.0,2022-10-30 00:00:00,30/10/2022,D,0.0,1505910.0,0.0,1611960.0
4,1,1,0.0,2022-10-31 00:00:00,2022 October,M,0.0,3440868.0,0.0,0.0
4,1,1,0.0,2022-10-31 00:00:00,31/10/2022,D,0.0,1944250.0,0.0,1505910.0
4,1,1,0.0,2022-12-31 00:00:00,2022,Y,0.0,7219884.0,0.0,7270788.0
4,1,1,0.0,2022-12-31 00:00:00,Q4 2022,Q,0.0,3440868.0,0.0,0.0
4,1,1,1.0,2020-01-01 00:00:00,01/01/2020,D,0.0,1242805.0,0.0,0.0
4,1,1,1.0,2020-01-02 00:00:00,02/01/2020,D,0.0,1220585.0,0.0,1242805.0
4,1,1,1.0,2020-01-03 00:00:00,03/01/2020,D,0.0,157560.0,0.0,1220585.0
4,1,1,1.0,2020-01-04 00:00:00,04/01/2020,D,0.0,997476.0,0.0,157560.0
4,1,1,1.0,2020-01-05 00:00:00,05/01/2020,D,0.0,614484.0,0.0,997476.0
4,1,1,1.0,2020-01-06 00:00:00,06/01/2020,D,0.0,1251895.0,0.0,614484.0
4,1,1,1.0,2020-01-07 00:00:00,07/01/2020,D,0.0,210585.0,0.0,1251895.0
4,1,1,1.0,2020-01-08 00:00:00,08/01/2020,D,0.0,518736.0,0.0,210585.0
4,1,1,1.0,2020-01-09 00:00:00,09/01/2020,D,0.0,1116555.0,0.0,518736.0
4,1,1,1.0,2020-01-10 00:00:00,10/01/2020,D,0.0,845370.0,0.0,1116555.0
4,1,1,1.0,2020-01-11 00:00:00,11/01/2020,D,0.0,1613475.0,0.0,845370.0
4,1,1,1.0,2020-01-12 00:00:00,12/01/2020,D,0.0,137562.0,0.0,1613475.0
4,1,1,1.0,2020-01-13 00:00:00,13/01/2020,D,0.0,756591.0,0.0,137562.0
4,1,1,1.0,2020-01-14 00:00:00,14/01/2020,D,0.0,812040.0,0.0,756591.0
4,1,1,1.0,2020-01-15 00:00:00,15/01/2020,D,0.0,1575600.0,0.0,812040.0
4,1,1,1.0,2020-01-16 00:00:00,16/01/2020,D,0.0,101202.0,0.0,1575600.0
4,1,1,1.0,2020-01-17 00:00:00,17/01/2020,D,0.0,331785.0,0.0,101202.0
4,1,1,1.0,2020-01-18 00:00:00,18/01/2020,D,0.0,856076.0,0.0,331785.0
4,1,1,1.0,2020-01-19 00:00:00,19/01/2020,D,0.0,1596305.0,0.0,856076.0
4,1,1,1.0,2020-01-20 00:00:00,20/01/2020,D,0.0,635088.0,0.0,1596305.0
4,1,1,1.0,2020-01-21 00:00:00,21/01/2020,D,0.0,1100395.0,0.0,635088.0
4,1,1,1.0,2020-01-22 00:00:00,22/01/2020,D,0.0,403596.0,0.0,1100395.0
4,1,1,1.0,2020-01-23 00:00:00,23/01/2020,D,0.0,1571964.0,0.0,403596.0
4,1,1,1.0,2020-01-24 00:00:00,24/01/2020,D,0.0,210080.0,0.0,1571964.0
4,1,1,1.0,2020-01-25 00:00:00,25/01/2020,D,0.0,156954.0,0.0,210080.0
4,1,1,1.0,2020-01-26 00:00:00,26/01/2020,D,0.0,661146.0,0.0,156954.0
4,1,1,1.0,2020-01-27 00:00:00,27/01/2020,D,0.0,782952.0,0.0,661146.0
4,1,1,1.0,2020-01-28 00:00:00,28/01/2020,D,0.0,392688.0,0.0,782952.0
4,1,1,1.0,2020-01-29 00:00:00,29/01/2020,D,0.0,62115.0,0.0,392688.0
4,1,1,1.0,2020-01-30 00:00:00,30/01/2020,D,0.0,206848.0,0.0,62115.0
4,1,1,1.0,2020-01-31 00:00:00,2020 January,M,0.0,1613475.0,0.0,0.0
4,1,1,1.0,2020-01-31 00:00:00,31/01/2020,D,0.0,1006465.0,0.0,206848.0
4,1,1,1.0,2020-02-01 00:00:00,01/02/2020,D,0.0,568428.0,0.0,1006465.0
4,1,1,1.0,2020-02-02 00:00:00,02/02/2020,D,0.0,549945.0,0.0,568428.0
4,1,1,1.0,2020-02-03 00:00:00,03/02/2020,D,0.0,380164.0,0.0,549945.0
4,1,1,1.0,2020-02-04 00:00:00,04/02/2020,D,0.0,1938594.0,0.0,380164.0
4,1,1,1.0,2020-02-05 00:00:00,05/02/2020,D,0.0,811737.0,0.0,1938594.0
4,1,1,1.0,2020-02-06 00:00:00,06/02/2020,D,0.0,559944.0,0.0,811737.0
4,1,1,1.0,2020-02-07 00:00:00,07/02/2020,D,0.0,581760.0,0.0,559944.0
4,1,1,1.0,2020-02-08 00:00:00,08/02/2020,D,0.0,372387.0,0.0,581760.0
4,1,1,1.0,2020-02-09 00:00:00,09/02/2020,D,0.0,79588.0,0.0,372387.0
4,1,1,1.0,2020-02-10 00:00:00,10/02/2020,D,0.0,537522.0,0.0,79588.0
4,1,1,1.0,2020-02-11 00:00:00,11/02/2020,D,0.0,1734372.0,0.0,537522.0
4,1,1,1.0,2020-02-12 00:00:00,12/02/2020,D,0.0,449955.0,0.0,1734372.0
4,1,1,1.0,2020-02-13 00:00:00,13/02/2020,D,0.0,1066560.0,0.0,449955.0
4,1,1,1.0,2020-02-14 00:00:00,14/02/2020,D,0.0,977680.0,0.0,1066560.0
4,1,1,1.0,2020-02-15 00:00:00,15/02/2020,D,0.0,89385.0,0.0,977680.0
4,1,1,1.0,2020-02-16 00:00:00,16/02/2020,D,0.0,486012.0,0.0,89385.0
4,1,1,1.0,2020-02-17 00:00:00,17/02/2020,D,0.0,229472.0,0.0,486012.0
4,1,1,1.0,2020-02-18 00:00:00,18/02/2020,D,0.0,263610.0,0.0,229472.0
4,1,1,1.0,2020-02-19 00:00:00,19/02/2020,D,0.0,496112.0,0.0,263610.0
4,1,1,1.0,2020-02-20 00:00:00,20/02/2020,D,0.0,1484700.0,0.0,496112.0
4,1,1,1.0,2020-02-21 00:00:00,21/02/2020,D,0.0,1267045.0,0.0,1484700.0
4,1,1,1.0,2020-02-22 00:00:00,22/02/2020,D,0.0,984245.0,0.0,1267045.0
4,1,1,1.0,2020-02-23 00:00:00,23/02/2020,D,0.0,1830120.0,0.0,984245.0
4,1,1,1.0,2020-02-24 00:00:00,24/02/2020,D,0.0,802647.0,0.0,1830120.0
4,1,1,1.0,2020-02-25 00:00:00,25/02/2020,D,0.0,65145.0,0.0,802647.0
4,1,1,1.0,2020-02-26 00:00:00,26/02/2020,D,0.0,786588.0,0.0,65145.0
4,1,1,1.0,2020-02-27 00:00:00,27/02/2020,D,0.0,1045350.0,0.0,786588.0
4,1,1,1.0,2020-02-28 00:00:00,28/02/2020,D,0.0,1265934.0,0.0,1045350.0
4,1,1,1.0,2020-02-29 00:00:00,2020 February,M,0.0,1938594.0,0.0,1613475.0
4,1,1,1.0,2020-02-29 00:00:00,29/02/2020,D,0.0,1538735.0,0.0,1265934.0
4,1,1,1.0,2020-03-01 00:00:00,01/03/2020,D,0.0,1368550.0,0.0,1538735.0
4,1,1,1.0,2020-03-02 00:00:00,02/03/2020,D,0.0,143016.0,0.0,1368550.0
4,1,1,1.0,2020-03-03 00:00:00,03/03/2020,D,0.0,245935.0,0.0,143016.0
4,1,1,1.0,2020-03-04 00:00:00,04/03/2020,D,0.0,84335.0,0.0,245935.0
4,1,1,1.0,2020-03-05 00:00:00,05/03/2020,D,0.0,522372.0,0.0,84335.0
4,1,1,1.0,2020-03-06 00:00:00,06/03/2020,D,0.0,124432.0,0.0,522372.0
4,1,1,1.0,2020-03-07 00:00:00,07/03/2020,D,0.0,375720.0,0.0,124432.0
4,1,1,1.0,2020-03-08 00:00:00,08/03/2020,D,0.0,500556.0,0.0,375720.0
4,1,1,1.0,2020-03-09 00:00:00,09/03/2020,D,0.0,928392.0,0.0,500556.0
4,1,1,1.0,2020-03-10 00:00:00,10/03/2020,D,0.0,1396830.0,0.0,928392.0
4,1,1,1.0,2020-03-11 00:00:00,11/03/2020,D,0.0,1460965.0,0.0,1396830.0
4,1,1,1.0,2020-03-12 00:00:00,12/03/2020,D,0.0,122715.0,0.0,1460965.0
4,1,1,1.0,2020-03-13 00:00:00,13/03/2020,D,0.0,794163.0,0.0,122715.0
4,1,1,1.0,2020-03-14 00:00:00,14/03/2020,D,0.0,739623.0,0.0,794163.0
4,1,1,1.0,2020-03-15 00:00:00,15/03/2020,D,0.0,125745.0,0.0,739623.0
4,1,1,1.0,2020-03-16 00:00:00,16/03/2020,D,0.0,956268.0,0.0,125745.0
4,1,1,1.0,2020-03-17 00:00:00,17/03/2020,D,0.0,287850.0,0.0,956268.0
4,1,1,1.0,2020-03-18 00:00:00,18/03/2020,D,0.0,1317444.0,0.0,287850.0
4,1,1,1.0,2020-03-19 00:00:00,19/03/2020,D,0.0,1501365.0,0.0,1317444.0
4,1,1,1.0,2020-03-20 00:00:00,20/03/2020,D,0.0,783255.0,0.0,1501365.0
4,1,1,1.0,2020-03-21 00:00:00,21/03/2020,D,0.0,1048380.0,0.0,783255.0
4,1,1,1.0,2020-03-22 00:00:00,22/03/2020,D,0.0,761439.0,0.0,1048380.0
4,1,1,1.0,2020-03-23 00:00:00,23/03/2020,D,0.0,413696.0,0.0,761439.0
4,1,1,1.0,2020-03-24 00:00:00,24/03/2020,D,0.0,338148.0,0.0,413696.0
4,1,1,1.0,2020-03-25 00:00:00,25/03/2020,D,0.0,275932.0,0.0,338148.0
4,1,1,1.0,2020-03-26 00:00:00,26/03/2020,D,0.0,1052622.0,0.0,275932.0
4,1,1,1.0,2020-03-27 00:00:00,27/03/2020,D,0.0,494092.0,0.0,1052622.0
4,1,1,1.0,2020-03-28 00:00:00,28/03/2020,D,0.0,1641654.0,0.0,494092.0
4,1,1,1.0,2020-03-29 00:00:00,29/03/2020,D,0.0,1302900.0,0.0,1641654.0
4,1,1,1.0,2020-03-30 00:00:00,30/03/2020,D,0.0,1033230.0,0.0,1302900.0
4,1,1,1.0,2020-03-31 00:00:00,2020 March,M,0.0,1641654.0,0.0,0.0
4,1,1,1.0,2020-03-31 00:00:00,31/03/2020,D,0.0,810222.0,0.0,1033230.0
4,1,1,1.0,2020-03-31 00:00:00,Q1 2020,Q,0.0,1938594.0,0.0,0.0
4,1,1,1.0,2020-04-01 00:00:00,01/04/2020,D,0.0,1564692.0,0.0,810222.0
4,1,1,1.0,2020-04-02 00:00:00,02/04/2020,D,0.0,1711950.0,0.0,1564692.0
4,1,1,1.0,2020-04-03 00:00:00,03/04/2020,D,0.0,289264.0,0.0,1711950.0
4,1,1,1.0,2020-04-04 00:00:00,04/04/2020,D,0.0,932028.0,0.0,289264.0
4,1,1,1.0,2020-04-05 00:00:00,05/04/2020,D,0.0,185133.0,0.0,932028.0
4,1,1,1.0,2020-04-06 00:00:00,06/04/2020,D,0.0,764772.0,0.0,185133.0
4,1,1,1.0,2020-04-07 00:00:00,07/04/2020,D,0.0,912333.0,0.0,764772.0
4,1,1,1.0,2020-04-08 00:00:00,08/04/2020,D,0.0,1052016.0,0.0,912333.0
4,1,1,1.0,2020-04-09 00:00:00,09/04/2020,D,0.0,190385.0,0.0,1052016.0
4,1,1,1.0,2020-04-10 00:00:00,10/04/2020,D,0.0,602667.0,0.0,190385.0
4,1,1,1.0,2020-04-11 00:00:00,11/04/2020,D,0.0,1060904.0,0.0,602667.0
4,1,1,1.0,2020-04-12 00:00:00,12/04/2020,D,0.0,644380.0,0.0,1060904.0
4,1,1,1.0,2020-04-13 00:00:00,13/04/2020,D,0.0,912232.0,0.0,644380.0
4,1,1,1.0,2020-04-14 00:00:00,14/04/2020,D,0.0,1005354.0,0.0,912232.0
4,1,1,1.0,2020-04-15 00:00:00,15/04/2020,D,0.0,713868.0,0.0,1005354.0
4,1,1,1.0,2020-04-16 00:00:00,16/04/2020,D,0.0,252399.0,0.0,713868.0
4,1,1,1.0,2020-04-17 00:00:00,17/04/2020,D,0.0,1313202.0,0.0,252399.0
4,1,1,1.0,2020-04-18 00:00:00,18/04/2020,D,0.0,1174428.0,0.0,1313202.0
4,1,1,1.0,2020-04-19 00:00:00,19/04/2020,D,0.0,744976.0,0.0,1174428.0
4,1,1,1.0,2020-04-20 00:00:00,20/04/2020,D,0.0,1052016.0,0.0,744976.0
4,1,1,1.0,2020-04-21 00:00:00,21/04/2020,D,0.0,1348855.0,0.0,1052016.0
4,1,1,1.0,2020-04-22 00:00:00,22/04/2020,D,0.0,910616.0,0.0,1348855.0
4,1,1,1.0,2020-04-23 00:00:00,23/04/2020,D,0.0,785275.0,0.0,910616.0
4,1,1,1.0,2020-04-24 00:00:00,24/04/2020,D,0.0,1328655.0,0.0,785275.0
4,1,1,1.0,2020-04-25 00:00:00,25/04/2020,D,0.0,185840.0,0.0,1328655.0
4,1,1,1.0,2020-04-26 00:00:00,26/04/2020,D,0.0,720231.0,0.0,185840.0
4,1,1,1.0,2020-04-27 00:00:00,27/04/2020,D,0.0,1868904.0,0.0,720231.0
4,1,1,1.0,2020-04-28 00:00:00,28/04/2020,D,0.0,81608.0,0.0,1868904.0
4,1,1,1.0,2020-04-29 00:00:00,29/04/2020,D,0.0,601152.0,0.0,81608.0
4,1,1,1.0,2020-04-30 00:00:00,2020 April,M,0.0,1868904.0,0.0,1641654.0
4,1,1,1.0,2020-04-30 00:00:00,30/04/2020,D,0.0,1628322.0,0.0,601152.0
4,1,1,1.0,2020-05-01 00:00:00,01/05/2020,D,0.0,126957.0,0.0,1628322.0
4,1,1,1.0,2020-05-02 00:00:00,02/05/2020,D,0.0,474801.0,0.0,126957.0
4,1,1,1.0,2020-05-03 00:00:00,03/05/2020,D,0.0,422988.0,0.0,474801.0
4,1,1,1.0,2020-05-04 00:00:00,04/05/2020,D,0.0,410565.0,0.0,422988.0
4,1,1,1.0,2020-05-05 00:00:00,05/05/2020,D,0.0,776892.0,0.0,410565.0
4,1,1,1.0,2020-05-06 00:00:00,06/05/2020,D,0.0,260883.0,0.0,776892.0
4,1,1,1.0,2020-05-07 00:00:00,07/05/2020,D,0.0,1265328.0,0.0,260883.0
4,1,1,1.0,2020-05-08 00:00:00,08/05/2020,D,0.0,1296335.0,0.0,1265328.0
4,1,1,1.0,2020-05-09 00:00:00,09/05/2020,D,0.0,684174.0,0.0,1296335.0
4,1,1,1.0,2020-05-10 00:00:00,10/05/2020,D,0.0,1919808.0,0.0,684174.0
4,1,1,1.0,2020-05-11 00:00:00,11/05/2020,D,0.0,1169580.0,0.0,1919808.0
4,1,1,1.0,2020-05-12 00:00:00,12/05/2020,D,0.0,674781.0,0.0,1169580.0
4,1,1,1.0,2020-05-13 00:00:00,13/05/2020,D,0.0,1159076.0,0.0,674781.0
4,1,1,1.0,2020-05-14 00:00:00,14/05/2020,D,0.0,1872540.0,0.0,1159076.0
4,1,1,1.0,2020-05-15 00:00:00,15/05/2020,D,0.0,511464.0,0.0,1872540.0
4,1,1,1.0,2020-05-16 00:00:00,16/05/2020,D,0.0,190284.0,0.0,511464.0
4,1,1,1.0,2020-05-17 00:00:00,17/05/2020,D,0.0,1390164.0,0.0,190284.0
4,1,1,1.0,2020-05-18 00:00:00,18/05/2020,D,0.0,1548330.0,0.0,1390164.0
4,1,1,1.0,2020-05-19 00:00:00,19/05/2020,D,0.0,409050.0,0.0,1548330.0
4,1,1,1.0,2020-05-20 00:00:00,20/05/2020,D,0.0,463085.0,0.0,409050.0
4,1,1,1.0,2020-05-21 00:00:00,21/05/2020,D,0.0,630745.0,0.0,463085.0
4,1,1,1.0,2020-05-22 00:00:00,22/05/2020,D,0.0,615090.0,0.0,630745.0
4,1,1,1.0,2020-05-23 00:00:00,23/05/2020,D,0.0,458136.0,0.0,615090.0
4,1,1,1.0,2020-05-24 00:00:00,24/05/2020,D,0.0,1353905.0,0.0,458136.0
4,1,1,1.0,2020-05-25 00:00:00,25/05/2020,D,0.0,616504.0,0.0,1353905.0
4,1,1,1.0,2020-05-26 00:00:00,26/05/2020,D,0.0,996264.0,0.0,616504.0
4,1,1,1.0,2020-05-27 00:00:00,27/05/2020,D,0.0,429654.0,0.0,996264.0
4,1,1,1.0,2020-05-28 00:00:00,28/05/2020,D,0.0,176649.0,0.0,429654.0
4,1,1,1.0,2020-05-29 00:00:00,29/05/2020,D,0.0,381780.0,0.0,176649.0
4,1,1,1.0,2020-05-30 00:00:00,30/05/2020,D,0.0,511161.0,0.0,381780.0
4,1,1,1.0,2020-05-31 00:00:00,2020 May,M,0.0,1919808.0,0.0,0.0
4,1,1,1.0,2020-05-31 00:00:00,31/05/2020,D,0.0,859914.0,0.0,511161.0
4,1,1,1.0,2020-06-01 00:00:00,01/06/2020,D,0.0,973842.0,0.0,859914.0
4,1,1,1.0,2020-06-02 00:00:00,02/06/2020,D,0.0,67468.0,0.0,973842.0
4,1,1,1.0,2020-06-03 00:00:00,03/06/2020,D,0.0,1193012.0,0.0,67468.0
4,1,1,1.0,2020-06-04 00:00:00,04/06/2020,D,0.0,335825.0,0.0,1193012.0
4,1,1,1.0,2020-06-05 00:00:00,05/06/2020,D,0.0,58984.0,0.0,335825.0
4,1,1,1.0,2020-06-06 00:00:00,06/06/2020,D,0.0,1798608.0,0.0,58984.0
4,1,1,1.0,2020-06-07 00:00:00,07/06/2020,D,0.0,1222302.0,0.0,1798608.0
4,1,1,1.0,2020-06-08 00:00:00,08/06/2020,D,0.0,1277852.0,0.0,1222302.0
4,1,1,1.0,2020-06-09 00:00:00,09/06/2020,D,0.0,1158672.0,0.0,1277852.0
4,1,1,1.0,2020-06-10 00:00:00,10/06/2020,D,0.0,864055.0,0.0,1158672.0
4,1,1,1.0,2020-06-11 00:00:00,11/06/2020,D,0.0,434502.0,0.0,864055.0
4,1,1,1.0,2020-06-12 00:00:00,12/06/2020,D,0.0,657308.0,0.0,434502.0
4,1,1,1.0,2020-06-13 00:00:00,13/06/2020,D,0.0,946572.0,0.0,657308.0
4,1,1,1.0,2020-06-14 00:00:00,14/06/2020,D,0.0,97768.0,0.0,946572.0
4,1,1,1.0,2020-06-15 00:00:00,15/06/2020,D,0.0,1089588.0,0.0,97768.0
4,1,1,1.0,2020-06-16 00:00:00,16/06/2020,D,0.0,472983.0,0.0,1089588.0
4,1,1,1.0,2020-06-17 00:00:00,17/06/2020,D,0.0,1384710.0,0.0,472983.0
4,1,1,1.0,2020-06-18 00:00:00,18/06/2020,D,0.0,864560.0,0.0,1384710.0
4,1,1,1.0,2020-06-19 00:00:00,19/06/2020,D,0.0,1906476.0,0.0,864560.0
4,1,1,1.0,2020-06-20 00:00:00,20/06/2020,D,0.0,1220484.0,0.0,1906476.0
4,1,1,1.0,2020-06-21 00:00:00,21/06/2020,D,0.0,551460.0,0.0,1220484.0
4,1,1,1.0,2020-06-22 00:00:00,22/06/2020,D,0.0,918292.0,0.0,551460.0
4,1,1,1.0,2020-06-23 00:00:00,23/06/2020,D,0.0,969095.0,0.0,918292.0
4,1,1,1.0,2020-06-24 00:00:00,24/06/2020,D,0.0,530856.0,0.0,969095.0
