d_kpi_id;d_level0_id;d_level1_id;d_level2_id;Numerator;Denominator;d_date_id
4;1;2;0;1508940;;20201106
4;1;2;0;1591356;;20201107
4;1;2;0;1001516;;20201108
4;1;2;0;530452;;20201109
4;1;2;0;605091;;20201110
4;1;2;0;835977;;20201111
4;1;2;0;2170995;;20201112
4;1;2;0;1702860;;20201113
4;1;2;0;1228362;;20201114
4;1;2;0;752652;;20201115
4;1;2;0;1142916;;20201116
4;1;2;0;2548836;;20201117
4;1;2;0;1857996;;20201118
4;1;2;0;895365;;20201119
4;1;2;0;1628322;;20201120
4;1;2;0;1565904;;20201121
4;1;2;0;2726394;;20201122
4;1;2;0;942128;;20201123
4;1;2;0;967782;;20201124
4;1;2;0;2669430;;20201125
4;1;2;0;617817;;20201126
4;1;2;0;1919505;;20201127
4;1;2;0;1708415;;20201128
4;1;2;0;2677914;;20201129
4;1;2;0;1535604;;20201130
4;1;2;0;697910;;20201201
4;1;2;0;1589740;;20201202
4;1;2;0;2586408;;20201203
4;1;2;0;408444;;20201204
4;1;2;0;744370;;20201205
4;1;2;0;1753764;;20201206
4;1;2;0;1880418;;20201207
4;1;2;0;1035048;;20201208
4;1;2;0;1971520;;20201209
4;1;2;0;1393800;;20201210
4;1;2;0;1358652;;20201211
4;1;2;0;577215;;20201212
4;1;2;0;839310;;20201213
4;1;2;0;1099688;;20201214
4;1;2;0;980710;;20201215
4;1;2;0;456924;;20201216
4;1;2;0;2685186;;20201217
4;1;2;0;1106960;;20201218
4;1;2;0;1289770;;20201219
4;1;2;0;1759218;;20201220
4;1;2;0;1065348;;20201221
4;1;2;0;574488;;20201222
4;1;2;0;1932736;;20201223
4;1;2;0;1321484;;20201224
4;1;2;0;2809416;;20201225
4;1;2;0;1295628;;20201226
4;1;2;0;1410768;;20201227
4;1;2;0;1002728;;20201228
4;1;2;0;775983;;20201229
4;1;2;0;1381276;;20201230
4;1;2;0;1468136;;20201231
4;1;2;0;1242300;;20210101
4;1;2;0;2055855;;20210102
4;1;2;0;515504;;20210103
4;1;2;0;1736796;;20210104
4;1;2;0;2353704;;20210105
4;1;2;0;1794366;;20210106
4;1;2;0;1338048;;20210107
4;1;2;0;2291690;;20210108
4;1;2;0;1163520;;20210109
4;1;2;0;1065348;;20210110
4;1;2;0;1376832;;20210111
4;1;2;0;1714980;;20210112
4;1;2;0;438441;;20210113
4;1;2;0;1609132;;20210114
4;1;2;0;768408;;20210115
4;1;2;0;1277448;;20210116
4;1;2;0;818706;;20210117
4;1;2;0;1784064;;20210118
4;1;2;0;1754875;;20210119
4;1;2;0;2448240;;20210120
4;1;2;0;970610;;20210121
4;1;2;0;936876;;20210122
4;1;2;0;2628222;;20210123
4;1;2;0;1696194;;20210124
4;1;2;0;1674378;;20210125
4;1;2;0;1444098;;20210126
4;1;2;0;856278;;20210127
4;1;2;0;2348856;;20210128
4;1;2;0;908394;;20210129
4;1;2;0;1233210;;20210130
4;1;2;0;1270075;;20210131
4;1;2;0;2555502;;20210201
4;1;2;0;991820;;20210202
4;1;2;0;1311384;;20210203
4;1;2;0;964348;;20210204
4;1;2;0;1527928;;20210205
4;1;2;0;535401;;20210206
4;1;2;0;881528;;20210207
4;1;2;0;1180488;;20210208
4;1;2;0;2354310;;20210209
4;1;2;0;2077065;;20210210
4;1;2;0;677912;;20210211
4;1;2;0;1860420;;20210212
4;1;2;0;1817495;;20210213
4;1;2;0;763964;;20210214
4;1;2;0;721948;;20210215
4;1;2;0;781740;;20210216
4;1;2;0;1600446;;20210217
4;1;2;0;1447936;;20210218
4;1;2;0;962025;;20210219
4;1;2;0;1344310;;20210220
4;1;2;0;2761542;;20210221
4;1;2;0;2175540;;20210222
4;1;2;0;1305324;;20210223
4;1;2;0;1550350;;20210224
4;1;2;0;1389861;;20210225
4;1;2;0;1148168;;20210226
4;1;2;0;1409859;;20210227
4;1;2;0;1102314;;20210228
4;1;2;0;815676;;20210301
4;1;2;0;747501;;20210302
4;1;2;0;904455;;20210303
4;1;2;0;715686;;20210304
4;1;2;0;639835;;20210305
4;1;2;0;714575;;20210306
4;1;2;0;1484397;;20210307
4;1;2;0;1080700;;20210308
4;1;2;0;655995;;20210309
4;1;2;0;1485508;;20210310
4;1;2;0;1177458;;20210311
4;1;2;0;1351784;;20210312
4;1;2;0;528836;;20210313
4;1;2;0;1675792;;20210314
4;1;2;0;435108;;20210315
4;1;2;0;937280;;20210316
4;1;2;0;765075;;20210317
4;1;2;0;741138;;20210318
4;1;2;0;719524;;20210319
4;1;2;0;815070;;20210320
4;1;2;0;835977;;20210321
4;1;2;0;1284720;;20210322
4;1;2;0;864560;;20210323
4;1;2;0;1919505;;20210324
4;1;2;0;829816;;20210325
4;1;2;0;770226;;20210326
4;1;2;0;1284316;;20210327
4;1;2;0;1331988;;20210328
4;1;2;0;986265;;20210329
4;1;2;0;809616;;20210330
4;1;2;0;674478;;20210331
4;1;2;0;2391680;;20210401
4;1;2;0;1029594;;20210402
4;1;2;0;1215636;;20210403
4;1;2;0;829715;;20210404
4;1;2;0;810525;;20210405
4;1;2;0;850824;;20210406
4;1;2;0;762550;;20210407
4;1;2;0;957783;;20210408
4;1;2;0;1322696;;20210409
4;1;2;0;1752855;;20210410
4;1;2;0;1235331;;20210411
4;1;2;0;2409456;;20210412
4;1;2;0;1038381;;20210413
4;1;2;0;934452;;20210414
4;1;2;0;1289871;;20210415
4;1;2;0;2749422;;20210416
4;1;2;0;688113;;20210417
4;1;2;0;1100496;;20210418
4;1;2;0;1216444;;20210419
4;1;2;0;761540;;20210420
4;1;2;0;1472277;;20210421
4;1;2;0;1607112;;20210422
4;1;2;0;770832;;20210423
4;1;2;0;822342;;20210424
4;1;2;0;1281993;;20210425
4;1;2;0;1811940;;20210426
4;1;2;0;1775984;;20210427
4;1;2;0;1628120;;20210428
4;1;2;0;1082316;;20210429
4;1;2;0;1331584;;20210430
4;1;2;0;1210990;;20210501
4;1;2;0;2296740;;20210502
4;1;2;0;1766490;;20210503
4;1;2;0;1296840;;20210504
4;1;2;0;1644078;;20210505
4;1;2;0;2346230;;20210506
4;1;2;0;1656905;;20210507
4;1;2;0;958692;;20210508
4;1;2;0;1535200;;20210509
4;1;2;0;1338856;;20210510
4;1;2;0;1798810;;20210511
4;1;2;0;1994952;;20210512
4;1;2;0;871024;;20210513
4;1;2;0;1247148;;20210514
4;1;2;0;963035;;20210515
4;1;2;0;663772;;20210516
4;1;2;0;1999295;;20210517
4;1;2;0;1790932;;20210518
4;1;2;0;1217757;;20210519
4;1;2;0;1305728;;20210520
4;1;2;0;1374105;;20210521
4;1;2;0;1071408;;20210522
4;1;2;0;767600;;20210523
4;1;2;0;1440765;;20210524
4;1;2;0;1314414;;20210525
4;1;2;0;1479852;;20210526
4;1;2;0;1195638;;20210527
4;1;2;0;1601355;;20210528
4;1;2;0;956268;;20210529
4;1;2;0;1025352;;20210530
4;1;2;0;2127666;;20210531
4;1;2;0;849006;;20210601
4;1;2;0;1340472;;20210602
4;1;2;0;1033533;;20210603
4;1;2;0;1053228;;20210604
4;1;2;0;2009395;;20210605
4;1;2;0;1703466;;20210606
4;1;2;0;552672;;20210607
4;1;2;0;1322292;;20210608
4;1;2;0;1569540;;20210609
4;1;2;0;1300779;;20210610
4;1;2;0;861126;;20210611
4;1;2;0;1366025;;20210612
4;1;2;0;2252300;;20210613
4;1;2;0;1105950;;20210614
4;1;2;0;1476216;;20210615
4;1;2;0;1035048;;20210616
4;1;2;0;1872136;;20210617
4;1;2;0;1794770;;20210618
4;1;2;0;806889;;20210619
4;1;2;0;1919808;;20210620
4;1;2;0;1105950;;20210621
4;1;2;0;2117970;;20210622
4;1;2;0;1300476;;20210623
4;1;2;0;1272600;;20210624
4;1;2;0;1505304;;20210625
4;1;2;0;1279569;;20210626
4;1;2;0;1104132;;20210627
4;1;2;0;1178973;;20210628
4;1;2;0;1493285;;20210629
4;1;2;0;1947280;;20210630
4;1;2;0;1811940;;20210701
4;1;2;0;832038;;20210702
4;1;2;0;849612;;20210703
4;1;2;0;785376;;20210704
4;1;2;0;2471975;;20210705
4;1;2;0;2314920;;20210706
4;1;2;0;2399255;;20210707
4;1;2;0;557217;;20210708
4;1;2;0;1164732;;20210709
4;1;2;0;1481064;;20210710
4;1;2;0;1056460;;20210711
4;1;2;0;1162914;;20210712
4;1;2;0;1178670;;20210713
4;1;2;0;1996770;;20210714
4;1;2;0;521160;;20210715
4;1;2;0;2257350;;20210716
4;1;2;0;1689730;;20210717
4;1;2;0;1047774;;20210718
4;1;2;0;1256440;;20210719
4;1;2;0;1671348;;20210720
4;1;2;0;896880;;20210721
4;1;2;0;1698416;;20210722
4;1;2;0;590244;;20210723
4;1;2;0;1627110;;20210724
4;1;2;0;950208;;20210725
4;1;2;0;1152612;;20210726
4;1;2;0;869408;;20210727
4;1;2;0;1513485;;20210728
4;1;2;0;988588;;20210729
4;1;2;0;2026565;;20210730
4;1;2;0;836280;;20210731
4;1;2;0;985255;;20210801
4;1;2;0;1017575;;20210802
4;1;2;0;621453;;20210803
4;1;2;0;830523;;20210804
4;1;2;0;955965;;20210805
4;1;2;0;1090194;;20210806
4;1;2;0;1550754;;20210807
4;1;2;0;1338654;;20210808
4;1;2;0;1399052;;20210809
4;1;2;0;862035;;20210810
4;1;2;0;1697810;;20210811
4;1;2;0;1199880;;20210812
4;1;2;0;820928;;20210813
4;1;2;0;919302;;20210814
4;1;2;0;1933140;;20210815
4;1;2;0;669933;;20210816
4;1;2;0;843552;;20210817
4;1;2;0;1812445;;20210818
4;1;2;0;1901830;;20210819
4;1;2;0;1192810;;20210820
4;1;2;0;996365;;20210821
4;1;2;0;2260885;;20210822
4;1;2;0;693870;;20210823
4;1;2;0;1959804;;20210824
4;1;2;0;2065955;;20210825
4;1;2;0;827796;;20210826
4;1;2;0;2422182;;20210827
4;1;2;0;1102011;;20210828
4;1;2;0;1613172;;20210829
4;1;2;0;944148;;20210830
4;1;2;0;698415;;20210831
4;1;2;0;512272;;20210901
4;1;2;0;1340472;;20210902
4;1;2;0;830523;;20210903
4;1;2;0;1460460;;20210904
4;1;2;0;1849916;;20210905
4;1;2;0;1860420;;20210906
4;1;2;0;2152512;;20210907
4;1;2;0;458136;;20210908
4;1;2;0;2050704;;20210909
4;1;2;0;1960915;;20210910
4;1;2;0;1096860;;20210911
4;1;2;0;1881024;;20210912
4;1;2;0;1620040;;20210913
4;1;2;0;1467126;;20210914
4;1;2;0;1842240;;20210915
4;1;2;0;2242705;;20210916
4;1;2;0;904152;;20210917
4;1;2;0;1290780;;20210918
4;1;2;0;1166247;;20210919
4;1;2;0;2024545;;20210920
4;1;2;0;963035;;20210921
4;1;2;0;2917284;;20210922
4;1;2;0;740532;;20210923
4;1;2;0;1667308;;20210924
4;1;2;0;2119788;;20210925
4;1;2;0;1155642;;20210926
4;1;2;0;1424908;;20210927
4;1;2;0;550652;;20210928
4;1;2;0;1253915;;20210929
4;1;2;0;2124030;;20210930
4;1;2;0;1212909;;20211001
4;1;2;0;713060;;20211002
4;1;2;0;956874;;20211003
4;1;2;0;1916980;;20211004
4;1;2;0;1233210;;20211005
4;1;2;0;1148370;;20211006
4;1;2;0;1010202;;20211007
4;1;2;0;734775;;20211008
4;1;2;0;516716;;20211009
4;1;2;0;1953138;;20211010
4;1;2;0;2377338;;20211011
4;1;2;0;1696800;;20211012
4;1;2;0;972327;;20211013
4;1;2;0;1326130;;20211014
4;1;2;0;651652;;20211015
4;1;2;0;1580448;;20211016
4;1;2;0;2808204;;20211017
4;1;2;0;1448340;;20211018
4;1;2;0;790527;;20211019
4;1;2;0;1328655;;20211020
4;1;2;0;1330776;;20211021
4;1;2;0;1472580;;20211022
4;1;2;0;717504;;20211023
4;1;2;0;2357340;;20211024
4;1;2;0;1882640;;20211025
4;1;2;0;1577216;;20211026
4;1;2;0;611050;;20211027
4;1;2;0;1248057;;20211028
4;1;2;0;1769924;;20211029
4;1;2;0;867792;;20211030
4;1;2;0;811535;;20211031
4;1;2;0;2745786;;20211101
4;1;2;0;1249572;;20211102
4;1;2;0;552369;;20211103
4;1;2;0;2560350;;20211104
4;1;2;0;1600648;;20211105
4;1;2;0;1979196;;20211106
4;1;2;0;2424606;;20211107
4;1;2;0;735381;;20211108
4;1;2;0;2363905;;20211109
4;1;2;0;1131705;;20211110
4;1;2;0;1932130;;20211111
4;1;2;0;2165945;;20211112
4;1;2;0;1463995;;20211113
4;1;2;0;1098375;;20211114
4;1;2;0;2936070;;20211115
4;1;2;0;1192810;;20211116
4;1;2;0;882740;;20211117
4;1;2;0;501768;;20211118
4;1;2;0;1571358;;20211119
4;1;2;0;1860925;;20211120
4;1;2;0;1279266;;20211121
4;1;2;0;1048885;;20211122
4;1;2;0;1018383;;20211123
4;1;2;0;2471470;;20211124
4;1;2;0;911424;;20211125
4;1;2;0;1705284;;20211126
4;1;2;0;1295022;;20211127
4;1;2;0;641148;;20211128
4;1;2;0;1176044;;20211129
4;1;2;0;1319565;;20211130
4;1;2;0;868701;;20211201
4;1;2;0;2465410;;20211202
4;1;2;0;1230180;;20211203
4;1;2;0;1055652;;20211204
4;1;2;0;406323;;20211205
4;1;2;0;812646;;20211206
4;1;2;0;528735;;20211207
4;1;2;0;365115;;20211208
4;1;2;0;988386;;20211209
4;1;2;0;1360470;;20211210
4;1;2;0;2374914;;20211211
4;1;2;0;455712;;20211212
4;1;2;0;1364308;;20211213
4;1;2;0;2047270;;20211214
4;1;2;0;994345;;20211215
4;1;2;0;2027070;;20211216
4;1;2;0;738108;;20211217
4;1;2;0;1681044;;20211218
4;1;2;0;1457430;;20211219
4;1;2;0;1431069;;20211220
4;1;2;0;1285932;;20211221
4;1;2;0;1500456;;20211222
4;1;2;0;814060;;20211223
4;1;2;0;1061106;;20211224
4;1;2;0;1086861;;20211225
4;1;2;0;982326;;20211226
4;1;2;0;840320;;20211227
4;1;2;0;2633676;;20211228
4;1;2;0;1035654;;20211229
4;1;2;0;623776;;20211230
4;1;2;0;1167055;;20211231
4;1;2;0;2256744;;20220101
4;1;2;0;2376126;;20220102
4;1;2;0;1472176;;20220103
4;1;2;0;1458036;;20220104
4;1;2;0;1145340;;20220105
4;1;2;0;1689124;;20220106
4;1;2;0;1809112;;20220107
4;1;2;0;902940;;20220108
4;1;2;0;1882640;;20220109
4;1;2;0;1999800;;20220110
4;1;2;0;2055855;;20220111
4;1;2;0;1417636;;20220112
4;1;2;0;2037170;;20220113
4;1;2;0;2680944;;20220114
4;1;2;0;822948;;20220115
4;1;2;0;1821636;;20220116
4;1;2;0;1152208;;20220117
4;1;2;0;1995255;;20220118
4;1;2;0;786992;;20220119
4;1;2;0;1013030;;20220120
4;1;2;0;2122010;;20220121
4;1;2;0;924756;;20220122
4;1;2;0;1008384;;20220123
4;1;2;0;1535705;;20220124
4;1;2;0;933745;;20220125
4;1;2;0;517928;;20220126
4;1;2;0;1659430;;20220127
4;1;2;0;1331988;;20220128
4;1;2;0;1205536;;20220129
4;1;2;0;1731342;;20220130
4;1;2;0;549642;;20220131
4;1;2;0;2253714;;20220201
4;1;2;0;1044138;;20220202
4;1;2;0;1763056;;20220203
4;1;2;0;926574;;20220204
4;1;2;0;2364006;;20220205
4;1;2;0;783356;;20220206
4;1;2;0;1767904;;20220207
4;1;2;0;767802;;20220208
4;1;2;0;972024;;20220209
4;1;2;0;1387336;;20220210
4;1;2;0;597112;;20220211
4;1;2;0;1592770;;20220212
4;1;2;0;1132614;;20220213
4;1;2;0;1618828;;20220214
4;1;2;0;703364;;20220215
4;1;2;0;400566;;20220216
4;1;2;0;1845270;;20220217
4;1;2;0;2172510;;20220218
4;1;2;0;1746290;;20220219
4;1;2;0;421170;;20220220
4;1;2;0;1599032;;20220221
4;1;2;0;2403295;;20220222
4;1;2;0;1182104;;20220223
4;1;2;0;1612566;;20220224
4;1;2;0;887790;;20220225
4;1;2;0;2457835;;20220226
4;1;2;0;850824;;20220227
4;1;2;0;2242200;;20220228
4;1;2;0;1959905;;20220301
4;1;2;0;1935564;;20220302
4;1;2;0;1543684;;20220303
4;1;2;0;2392690;;20220304
4;1;2;0;1859915;;20220305
4;1;2;0;1857592;;20220306
4;1;2;0;538532;;20220307
4;1;2;0;1098072;;20220308
4;1;2;0;1305930;;20220309
4;1;2;0;1253814;;20220310
4;1;2;0;1585296;;20220311
4;1;2;0;1113525;;20220312
4;1;2;0;1725080;;20220313
4;1;2;0;2824566;;20220314
4;1;2;0;1027170;;20220315
4;1;2;0;1419656;;20220316
4;1;2;0;1198365;;20220317
4;1;2;0;1470964;;20220318
4;1;2;0;618423;;20220319
4;1;2;0;1801032;;20220320
4;1;2;0;2420465;;20220321
4;1;2;0;1395315;;20220322
4;1;2;0;698718;;20220323
4;1;2;0;2083630;;20220324
4;1;2;0;1383801;;20220325
4;1;2;0;1768510;;20220326
4;1;2;0;1693972;;20220327
4;1;2;0;1773560;;20220328
4;1;2;0;2395518;;20220329
4;1;2;0;1048986;;20220330
4;1;2;0;2187054;;20220331
4;1;2;0;803960;;20220401
4;1;2;0;1547825;;20220402
4;1;2;0;676296;;20220403
4;1;2;0;2944554;;20220404
4;1;2;0;1500456;;20220405
4;1;2;0;1082922;;20220406
4;1;2;0;1957986;;20220407
4;1;2;0;2232504;;20220408
4;1;2;0;651248;;20220409
4;1;2;0;1258056;;20220410
4;1;2;0;1018484;;20220411
4;1;2;0;1771944;;20220412
4;1;2;0;2786994;;20220413
4;1;2;0;2908194;;20220414
4;1;2;0;776488;;20220415
4;1;2;0;1115040;;20220416
4;1;2;0;2648220;;20220417
4;1;2;0;1661652;;20220418
4;1;2;0;1287245;;20220419
4;1;2;0;1677812;;20220420
4;1;2;0;1630544;;20220421
4;1;2;0;878397;;20220422
4;1;2;0;1402284;;20220423
4;1;2;0;1022928;;20220424
4;1;2;0;1493992;;20220425
4;1;2;0;469650;;20220426
4;1;2;0;1665894;;20220427
4;1;2;0;843552;;20220428
4;1;2;0;2398245;;20220429
4;1;2;0;848097;;20220430
4;1;2;0;1220787;;20220501
4;1;2;0;684780;;20220502
4;1;2;0;2455815;;20220503
4;1;2;0;1290275;;20220504
4;1;2;0;1678014;;20220505
4;1;2;0;1199375;;20220506
4;1;2;0;1132210;;20220507
4;1;2;0;1893750;;20220508
4;1;2;0;1366732;;20220509
4;1;2;0;2210688;;20220510
4;1;2;0;1831332;;20220511
4;1;2;0;2422788;;20220512
4;1;2;0;1889104;;20220513
4;1;2;0;1348956;;20220514
4;1;2;0;596001;;20220515
4;1;2;0;968792;;20220516
4;1;2;0;1387740;;20220517
4;1;2;0;980205;;20220518
4;1;2;0;1596810;;20220519
4;1;2;0;2093730;;20220520
4;1;2;0;437229;;20220521
4;1;2;0;1669025;;20220522
4;1;2;0;829008;;20220523
4;1;2;0;1417737;;20220524
4;1;2;0;1681852;;20220525
4;1;2;0;762954;;20220526
4;1;2;0;1294416;;20220527
4;1;2;0;1945765;;20220528
4;1;2;0;715080;;20220529
4;1;2;0;633270;;20220530
4;1;2;0;505404;;20220531
4;1;2;0;1156854;;20220601
4;1;2;0;809010;;20220602
4;1;2;0;1991215;;20220603
4;1;2;0;1476216;;20220604
4;1;2;0;1471368;;20220605
4;1;2;0;1180892;;20220606
4;1;2;0;1045350;;20220607
4;1;2;0;2343200;;20220608
4;1;2;0;1910718;;20220609
4;1;2;0;1404708;;20220610
4;1;2;0;649430;;20220611
4;1;2;0;2056865;;20220612
4;1;2;0;649329;;20220613
4;1;2;0;1387134;;20220614
4;1;2;0;1264520;;20220615
4;1;2;0;1556612;;20220616
4;1;2;0;406020;;20220617
4;1;2;0;1599234;;20220618
4;1;2;0;1312596;;20220619
4;1;2;0;846380;;20220620
4;1;2;0;1949805;;20220621
4;1;2;0;825372;;20220622
4;1;2;0;1076256;;20220623
4;1;2;0;625089;;20220624
4;1;2;0;1385316;;20220625
4;1;2;0;607212;;20220626
4;1;2;0;702960;;20220627
4;1;2;0;1881024;;20220628
4;1;2;0;515706;;20220629
4;1;2;0;419049;;20220630
4;1;2;0;736290;;20220701
4;1;2;0;2401578;;20220702
4;1;2;0;815575;;20220703
4;1;2;0;1198668;;20220704
4;1;2;0;1017474;;20220705
4;1;2;0;892335;;20220706
4;1;2;0;1742856;;20220707
4;1;2;0;1673772;;20220708
4;1;2;0;1425312;;20220709
4;1;2;0;912232;;20220710
4;1;2;0;2602164;;20220711
4;1;2;0;1409253;;20220712
4;1;2;0;923948;;20220713
4;1;2;0;2175035;;20220714
4;1;2;0;2677914;;20220715
4;1;2;0;1952532;;20220716
4;1;2;0;1381276;;20220717
4;1;2;0;393597;;20220718
4;1;2;0;1329867;;20220719
4;1;2;0;929200;;20220720
4;1;2;0;1544694;;20220721
4;1;2;0;1482276;;20220722
4;1;2;0;911424;;20220723
4;1;2;0;1767096;;20220724
4;1;2;0;2389155;;20220725
4;1;2;0;1631150;;20220726
4;1;2;0;835977;;20220727
4;1;2;0;2837898;;20220728
4;1;2;0;444198;;20220729
4;1;2;0;830826;;20220730
4;1;2;0;1585700;;20220731
4;1;2;0;1779216;;20220801
4;1;2;0;1291992;;20220802
4;1;2;0;1167055;;20220803
4;1;2;0;2388650;;20220804
4;1;2;0;1201698;;20220805
4;1;2;0;1747300;;20220806
4;1;2;0;2406830;;20220807
4;1;2;0;935664;;20220808
4;1;2;0;1427736;;20220809
4;1;2;0;1219878;;20220810
4;1;2;0;2064440;;20220811
4;1;2;0;1155642;;20220812
4;1;2;0;1080498;;20220813
4;1;2;0;1442280;;20220814
4;1;2;0;2142210;;20220815
4;1;2;0;1361985;;20220816
4;1;2;0;1161702;;20220817
4;1;2;0;922635;;20220818
4;1;2;0;1687912;;20220819
4;1;2;0;1728918;;20220820
4;1;2;0;374205;;20220821
4;1;2;0;929301;;20220822
4;1;2;0;2685792;;20220823
4;1;2;0;1450360;;20220824
4;1;2;0;726796;;20220825
4;1;2;0;786588;;20220826
4;1;2;0;1209980;;20220827
4;1;2;0;2933646;;20220828
4;1;2;0;1633675;;20220829
4;1;2;0;1812546;;20220830
4;1;2;0;366630;;20220831
4;1;2;0;1480761;;20220901
4;1;2;0;1028988;;20220902
4;1;2;0;1661652;;20220903
4;1;2;0;746895;;20220904
4;1;2;0;1143724;;20220905
4;1;2;0;704576;;20220906
4;1;2;0;1322292;;20220907
4;1;2;0;2322192;;20220908
4;1;2;0;1015656;;20220909
4;1;2;0;632361;;20220910
4;1;2;0;1403496;;20220911
4;1;2;0;1428140;;20220912
4;1;2;0;1745280;;20220913
4;1;2;0;425109;;20220914
4;1;2;0;1722858;;20220915
4;1;2;0;607515;;20220916
4;1;2;0;636704;;20220917
4;1;2;0;1332594;;20220918
4;1;2;0;1622262;;20220919
4;1;2;0;419049;;20220920
4;1;2;0;1462278;;20220921
4;1;2;0;2470965;;20220922
4;1;2;0;1845472;;20220923
4;1;2;0;929200;;20220924
4;1;2;0;1308455;;20220925
4;1;2;0;984245;;20220926
4;1;2;0;700940;;20220927
4;1;2;0;1535705;;20220928
4;1;2;0;1585700;;20220929
4;1;2;0;881730;;20220930
4;1;2;0;1136856;;20221001
4;1;2;0;1035654;;20221002
4;1;2;0;769620;;20221003
4;1;2;0;740532;;20221004
4;1;2;0;1671752;;20221005
4;1;2;0;1118070;;20221006
4;1;2;0;716090;;20221007
4;1;2;0;1056561;;20221008
4;1;2;0;1197759;;20221009
4;1;2;0;2051815;;20221010
4;1;2;0;1216848;;20221011
4;1;2;0;2378045;;20221012
4;1;2;0;1833150;;20221013
4;1;2;0;600344;;20221014
4;1;2;0;1117464;;20221015
4;1;2;0;723867;;20221016
4;1;2;0;1639230;;20221017
4;1;2;0;1471974;;20221018
4;1;2;0;2324010;;20221019
4;1;2;0;1342088;;20221020
4;1;2;0;1132210;;20221021
4;1;2;0;1198668;;20221022
4;1;2;0;2099184;;20221023
4;1;2;0;662560;;20221024
4;1;2;0;1125140;;20221025
4;1;2;0;1008990;;20221026
4;1;2;0;1948290;;20221027
4;1;2;0;2484600;;20221028
4;1;2;0;1397840;;20221029
4;1;2;0;1411475;;20221030
4;1;2;0;1692760;;20221031
4;1;1;0;1754168;;20200101
4;1;1;0;3588732;;20200102
4;1;1;0;2379156;;20200103
4;1;1;0;1726797;;20200104
4;1;1;0;1052016;;20200105
4;1;1;0;1040502;;20200106
4;1;1;0;2032625;;20200107
4;1;1;0;2114940;;20200108
4;1;1;0;1376832;;20200109
4;1;1;0;2126656;;20200110
4;1;1;0;803253;;20200111
4;1;1;0;2077570;;20200112
4;1;1;0;1943745;;20200113
4;1;1;0;1938594;;20200114
4;1;1;0;3618426;;20200115
4;1;1;0;1097769;;20200116
4;1;1;0;2640342;;20200117
4;1;1;0;2199275;;20200118
4;1;1;0;996264;;20200119
4;1;1;0;2137362;;20200120
4;1;1;0;802344;;20200121
4;1;1;0;1830120;;20200122
4;1;1;0;830220;;20200123
4;1;1;0;1495810;;20200124
4;1;1;0;782346;;20200125
4;1;1;0;911424;;20200126
4;1;1;0;1336836;;20200127
4;1;1;0;1929504;;20200128
4;1;1;0;3397236;;20200129
4;1;1;0;1711344;;20200130
4;1;1;0;1660440;;20200131
4;1;1;0;1137260;;20200201
4;1;1;0;904152;;20200202
4;1;1;0;2895165;;20200203
4;1;1;0;1600446;;20200204
4;1;1;0;1387336;;20200205
4;1;1;0;1463490;;20200206
4;1;1;0;2501568;;20200207
4;1;1;0;2356330;;20200208
4;1;1;0;1906476;;20200209
4;1;1;0;1143825;;20200210
4;1;1;0;1283508;;20200211
4;1;1;0;1995760;;20200212
4;1;1;0;2257956;;20200213
4;1;1;0;2619435;;20200214
4;1;1;0;1745886;;20200215
4;1;1;0;1353804;;20200216
4;1;1;0;1694780;;20200217
4;1;1;0;2287852;;20200218
4;1;1;0;2449452;;20200219
4;1;1;0;1605900;;20200220
4;1;1;0;1091204;;20200221
4;1;1;0;1245330;;20200222
4;1;1;0;2833050;;20200223
4;1;1;0;3122718;;20200224
4;1;1;0;2296740;;20200225
4;1;1;0;3054240;;20200226
4;1;1;0;1720535;;20200227
4;1;1;0;2485206;;20200228
4;1;1;0;1682155;;20200229
4;1;1;0;1498032;;20200301
4;1;1;0;1442583;;20200302
4;1;1;0;1196850;;20200303
4;1;1;0;1676095;;20200304
4;1;1;0;1990710;;20200305
4;1;1;0;2031312;;20200306
4;1;1;0;2904558;;20200307
4;1;1;0;2813052;;20200308
4;1;1;0;1215232;;20200309
4;1;1;0;3142716;;20200310
4;1;1;0;1178367;;20200311
4;1;1;0;739623;;20200312
4;1;1;0;2438544;;20200313
4;1;1;0;1758612;;20200314
4;1;1;0;1454400;;20200315
4;1;1;0;2805780;;20200316
4;1;1;0;2238160;;20200317
4;1;1;0;821433;;20200318
4;1;1;0;2545200;;20200319
4;1;1;0;2314920;;20200320
4;1;1;0;1049188;;20200321
4;1;1;0;2907790;;20200322
4;1;1;0;1900820;;20200323
4;1;1;0;948693;;20200324
4;1;1;0;1546815;;20200325
4;1;1;0;1210990;;20200326
4;1;1;0;2039796;;20200327
4;1;1;0;2263612;;20200328
4;1;1;0;2356128;;20200329
4;1;1;0;1266540;;20200330
4;1;1;0;1533180;;20200331
4;1;1;0;3010810;;20200401
4;1;1;0;2891125;;20200402
4;1;1;0;1064540;;20200403
4;1;1;0;951117;;20200404
4;1;1;0;2069490;;20200405
4;1;1;0;1355319;;20200406
4;1;1;0;2699730;;20200407
4;1;1;0;1317444;;20200408
4;1;1;0;1440462;;20200409
4;1;1;0;705081;;20200410
4;1;1;0;2082620;;20200411
4;1;1;0;2370470;;20200412
4;1;1;0;1507930;;20200413
4;1;1;0;1737200;;20200414
4;1;1;0;3414810;;20200415
4;1;1;0;1753360;;20200416
4;1;1;0;2271894;;20200417
4;1;1;0;2933646;;20200418
