d_kpi_id,d_level0_id,d_level1_id,Period_int,PeriodName,Grain,Denominator,Numerator,Denominator_LP,Numerator_LP
4,1,4,2021-10-08 00:00:00,08/10/2021,D,0.0,32491700.0,0.0,13544100.0
4,1,4,2021-10-09 00:00:00,09/10/2021,D,0.0,26659455.0,0.0,32491700.0
4,1,4,2021-10-10 00:00:00,10/10/2021,D,0.0,25252020.0,0.0,26659455.0
4,1,4,2021-10-11 00:00:00,11/10/2021,D,0.0,51520908.0,0.0,25252020.0
4,1,4,2021-10-12 00:00:00,12/10/2021,D,0.0,48827844.0,0.0,51520908.0
4,1,4,2021-10-13 00:00:00,13/10/2021,D,0.0,29068305.0,0.0,48827844.0
4,1,4,2021-10-14 00:00:00,14/10/2021,D,0.0,11940018.0,0.0,29068305.0
4,1,4,2021-10-15 00:00:00,15/10/2021,D,0.0,12528747.0,0.0,11940018.0
4,1,4,2021-10-16 00:00:00,16/10/2021,D,0.0,20524008.0,0.0,12528747.0
4,1,4,2021-10-17 00:00:00,17/10/2021,D,0.0,32885802.0,0.0,20524008.0
4,1,4,2021-10-18 00:00:00,18/10/2021,D,0.0,17294634.0,0.0,32885802.0
4,1,4,2021-10-19 00:00:00,19/10/2021,D,0.0,7202916.0,0.0,17294634.0
4,1,4,2021-10-20 00:00:00,20/10/2021,D,0.0,4693167.0,0.0,7202916.0
4,1,4,2021-10-21 00:00:00,21/10/2021,D,0.0,16087482.0,0.0,4693167.0
4,1,4,2021-10-22 00:00:00,22/10/2021,D,0.0,8974860.0,0.0,16087482.0
4,1,4,2021-10-23 00:00:00,23/10/2021,D,0.0,23748534.0,0.0,8974860.0
4,1,4,2021-10-24 00:00:00,24/10/2021,D,0.0,12122020.0,0.0,23748534.0
4,1,4,2021-10-25 00:00:00,25/10/2021,D,0.0,42677550.0,0.0,12122020.0
4,1,4,2021-10-26 00:00:00,26/10/2021,D,0.0,32636130.0,0.0,42677550.0
4,1,4,2021-10-27 00:00:00,27/10/2021,D,0.0,7466829.0,0.0,32636130.0
4,1,4,2021-10-28 00:00:00,28/10/2021,D,0.0,34861665.0,0.0,7466829.0
4,1,4,2021-10-29 00:00:00,29/10/2021,D,0.0,17734590.0,0.0,34861665.0
4,1,4,2021-10-30 00:00:00,30/10/2021,D,0.0,25856404.0,0.0,17734590.0
4,1,4,2021-10-31 00:00:00,2021 October,M,0.0,51520908.0,0.0,0.0
4,1,4,2021-10-31 00:00:00,31/10/2021,D,0.0,15278169.0,0.0,25856404.0
4,1,4,2021-11-01 00:00:00,01/11/2021,D,0.0,5400672.0,0.0,15278169.0
4,1,4,2021-11-02 00:00:00,02/11/2021,D,0.0,12287256.0,0.0,5400672.0
4,1,4,2021-11-03 00:00:00,03/11/2021,D,0.0,28202735.0,0.0,12287256.0
4,1,4,2021-11-04 00:00:00,04/11/2021,D,0.0,13657422.0,0.0,28202735.0
4,1,4,2021-11-05 00:00:00,05/11/2021,D,0.0,50695536.0,0.0,13657422.0
4,1,4,2021-11-06 00:00:00,06/11/2021,D,0.0,8354922.0,0.0,50695536.0
4,1,4,2021-11-07 00:00:00,07/11/2021,D,0.0,18142428.0,0.0,8354922.0
4,1,4,2021-11-08 00:00:00,08/11/2021,D,0.0,19912554.0,0.0,18142428.0
4,1,4,2021-11-09 00:00:00,09/11/2021,D,0.0,27428368.0,0.0,19912554.0
4,1,4,2021-11-10 00:00:00,10/11/2021,D,0.0,4851939.0,0.0,27428368.0
4,1,4,2021-11-11 00:00:00,11/11/2021,D,0.0,8206452.0,0.0,4851939.0
4,1,4,2021-11-12 00:00:00,12/11/2021,D,0.0,17767920.0,0.0,8206452.0
4,1,4,2021-11-13 00:00:00,13/11/2021,D,0.0,20078901.0,0.0,17767920.0
4,1,4,2021-11-14 00:00:00,14/11/2021,D,0.0,44167704.0,0.0,20078901.0
4,1,4,2021-11-15 00:00:00,15/11/2021,D,0.0,10067781.0,0.0,44167704.0
4,1,4,2021-11-16 00:00:00,16/11/2021,D,0.0,11110707.0,0.0,10067781.0
4,1,4,2021-11-17 00:00:00,17/11/2021,D,0.0,8446024.0,0.0,11110707.0
4,1,4,2021-11-18 00:00:00,18/11/2021,D,0.0,22715001.0,0.0,8446024.0
4,1,4,2021-11-19 00:00:00,19/11/2021,D,0.0,33087600.0,0.0,22715001.0
4,1,4,2021-11-20 00:00:00,20/11/2021,D,0.0,5441880.0,0.0,33087600.0
4,1,4,2021-11-21 00:00:00,21/11/2021,D,0.0,38532510.0,0.0,5441880.0
4,1,4,2021-11-22 00:00:00,22/11/2021,D,0.0,20004060.0,0.0,38532510.0
4,1,4,2021-11-23 00:00:00,23/11/2021,D,0.0,14075562.0,0.0,20004060.0
4,1,4,2021-11-24 00:00:00,24/11/2021,D,0.0,31247380.0,0.0,14075562.0
4,1,4,2021-11-25 00:00:00,25/11/2021,D,0.0,11895376.0,0.0,31247380.0
4,1,4,2021-11-26 00:00:00,26/11/2021,D,0.0,33868734.0,0.0,11895376.0
4,1,4,2021-11-27 00:00:00,27/11/2021,D,0.0,12945170.0,0.0,33868734.0
4,1,4,2021-11-28 00:00:00,28/11/2021,D,0.0,27039215.0,0.0,12945170.0
4,1,4,2021-11-29 00:00:00,29/11/2021,D,0.0,17139700.0,0.0,27039215.0
4,1,4,2021-11-30 00:00:00,2021 November,M,0.0,50695536.0,0.0,51520908.0
4,1,4,2021-11-30 00:00:00,30/11/2021,D,0.0,20516736.0,0.0,17139700.0
4,1,4,2021-12-01 00:00:00,01/12/2021,D,0.0,14590056.0,0.0,20516736.0
4,1,4,2021-12-02 00:00:00,02/12/2021,D,0.0,13813770.0,0.0,14590056.0
4,1,4,2021-12-03 00:00:00,03/12/2021,D,0.0,27665516.0,0.0,13813770.0
4,1,4,2021-12-04 00:00:00,04/12/2021,D,0.0,18161820.0,0.0,27665516.0
4,1,4,2021-12-05 00:00:00,05/12/2021,D,0.0,5489552.0,0.0,18161820.0
4,1,4,2021-12-06 00:00:00,06/12/2021,D,0.0,33732485.0,0.0,5489552.0
4,1,4,2021-12-07 00:00:00,07/12/2021,D,0.0,9253923.0,0.0,33732485.0
4,1,4,2021-12-08 00:00:00,08/12/2021,D,0.0,42317990.0,0.0,9253923.0
4,1,4,2021-12-09 00:00:00,09/12/2021,D,0.0,21882256.0,0.0,42317990.0
4,1,4,2021-12-10 00:00:00,10/12/2021,D,0.0,27285756.0,0.0,21882256.0
4,1,4,2021-12-11 00:00:00,11/12/2021,D,0.0,52534746.0,0.0,27285756.0
4,1,4,2021-12-12 00:00:00,12/12/2021,D,0.0,22530777.0,0.0,52534746.0
4,1,4,2021-12-13 00:00:00,13/12/2021,D,0.0,34460695.0,0.0,22530777.0
4,1,4,2021-12-14 00:00:00,14/12/2021,D,0.0,29962660.0,0.0,34460695.0
4,1,4,2021-12-15 00:00:00,15/12/2021,D,0.0,17184039.0,0.0,29962660.0
4,1,4,2021-12-16 00:00:00,16/12/2021,D,0.0,10353510.0,0.0,17184039.0
4,1,4,2021-12-17 00:00:00,17/12/2021,D,0.0,24259998.0,0.0,10353510.0
4,1,4,2021-12-18 00:00:00,18/12/2021,D,0.0,21024564.0,0.0,24259998.0
4,1,4,2021-12-19 00:00:00,19/12/2021,D,0.0,52619586.0,0.0,21024564.0
4,1,4,2021-12-20 00:00:00,20/12/2021,D,0.0,39656640.0,0.0,52619586.0
4,1,4,2021-12-21 00:00:00,21/12/2021,D,0.0,35646132.0,0.0,39656640.0
4,1,4,2021-12-22 00:00:00,22/12/2021,D,0.0,23817315.0,0.0,35646132.0
4,1,4,2021-12-23 00:00:00,23/12/2021,D,0.0,29662488.0,0.0,23817315.0
4,1,4,2021-12-24 00:00:00,24/12/2021,D,0.0,30090324.0,0.0,29662488.0
4,1,4,2021-12-25 00:00:00,25/12/2021,D,0.0,16620459.0,0.0,30090324.0
4,1,4,2021-12-26 00:00:00,26/12/2021,D,0.0,9400878.0,0.0,16620459.0
4,1,4,2021-12-27 00:00:00,27/12/2021,D,0.0,34981350.0,0.0,9400878.0
4,1,4,2021-12-28 00:00:00,28/12/2021,D,0.0,11429766.0,0.0,34981350.0
4,1,4,2021-12-29 00:00:00,29/12/2021,D,0.0,21174852.0,0.0,11429766.0
4,1,4,2021-12-30 00:00:00,30/12/2021,D,0.0,17856396.0,0.0,21174852.0
4,1,4,2021-12-31 00:00:00,2021,Y,0.0,108304320.0,0.0,108735792.0
4,1,4,2021-12-31 00:00:00,2021 December,M,0.0,52619586.0,0.0,0.0
4,1,4,2021-12-31 00:00:00,31/12/2021,D,0.0,24883168.0,0.0,17856396.0
4,1,4,2021-12-31 00:00:00,Q4 2021,Q,0.0,52619586.0,0.0,0.0
4,1,4,2022-01-01 00:00:00,01/01/2022,D,0.0,13842555.0,0.0,24883168.0
4,1,4,2022-01-02 00:00:00,02/01/2022,D,0.0,30360600.0,0.0,13842555.0
4,1,4,2022-01-03 00:00:00,03/01/2022,D,0.0,31610576.0,0.0,30360600.0
4,1,4,2022-01-04 00:00:00,04/01/2022,D,0.0,43439292.0,0.0,31610576.0
4,1,4,2022-01-05 00:00:00,05/01/2022,D,0.0,28686828.0,0.0,43439292.0
4,1,4,2022-01-06 00:00:00,06/01/2022,D,0.0,30858126.0,0.0,28686828.0
4,1,4,2022-01-07 00:00:00,07/01/2022,D,0.0,6493593.0,0.0,30858126.0
4,1,4,2022-01-08 00:00:00,08/01/2022,D,0.0,31339088.0,0.0,6493593.0
4,1,4,2022-01-09 00:00:00,09/01/2022,D,0.0,21594305.0,0.0,31339088.0
4,1,4,2022-01-10 00:00:00,10/01/2022,D,0.0,25544112.0,0.0,21594305.0
4,1,4,2022-01-11 00:00:00,11/01/2022,D,0.0,34334748.0,0.0,25544112.0
4,1,4,2022-01-12 00:00:00,12/01/2022,D,0.0,7683171.0,0.0,34334748.0
4,1,4,2022-01-13 00:00:00,13/01/2022,D,0.0,23835495.0,0.0,7683171.0
4,1,4,2022-01-14 00:00:00,14/01/2022,D,0.0,5946476.0,0.0,23835495.0
4,1,4,2022-01-15 00:00:00,15/01/2022,D,0.0,29649156.0,0.0,5946476.0
4,1,4,2022-01-16 00:00:00,16/01/2022,D,0.0,5796592.0,0.0,29649156.0
4,1,4,2022-01-17 00:00:00,17/01/2022,D,0.0,43647655.0,0.0,5796592.0
4,1,4,2022-01-18 00:00:00,18/01/2022,D,0.0,11593386.0,0.0,43647655.0
4,1,4,2022-01-19 00:00:00,19/01/2022,D,0.0,42973278.0,0.0,11593386.0
4,1,4,2022-01-20 00:00:00,20/01/2022,D,0.0,7247154.0,0.0,42973278.0
4,1,4,2022-01-21 00:00:00,21/01/2022,D,0.0,9266245.0,0.0,7247154.0
4,1,4,2022-01-22 00:00:00,22/01/2022,D,0.0,26927913.0,0.0,9266245.0
4,1,4,2022-01-23 00:00:00,23/01/2022,D,0.0,45012670.0,0.0,26927913.0
4,1,4,2022-01-24 00:00:00,24/01/2022,D,0.0,34982764.0,0.0,45012670.0
4,1,4,2022-01-25 00:00:00,25/01/2022,D,0.0,19056680.0,0.0,34982764.0
4,1,4,2022-01-26 00:00:00,26/01/2022,D,0.0,48489090.0,0.0,19056680.0
4,1,4,2022-01-27 00:00:00,27/01/2022,D,0.0,10679235.0,0.0,48489090.0
4,1,4,2022-01-28 00:00:00,28/01/2022,D,0.0,15837608.0,0.0,10679235.0
4,1,4,2022-01-29 00:00:00,29/01/2022,D,0.0,14219790.0,0.0,15837608.0
4,1,4,2022-01-30 00:00:00,30/01/2022,D,0.0,27227580.0,0.0,14219790.0
4,1,4,2022-01-31 00:00:00,2022 January,M,0.0,48489090.0,0.0,52619586.0
4,1,4,2022-01-31 00:00:00,31/01/2022,D,0.0,16953153.0,0.0,27227580.0
4,1,4,2022-02-01 00:00:00,01/02/2022,D,0.0,19422300.0,0.0,16953153.0
4,1,4,2022-02-02 00:00:00,02/02/2022,D,0.0,50850066.0,0.0,19422300.0
4,1,4,2022-02-03 00:00:00,03/02/2022,D,0.0,21190608.0,0.0,50850066.0
4,1,4,2022-02-04 00:00:00,04/02/2022,D,0.0,28671678.0,0.0,21190608.0
4,1,4,2022-02-05 00:00:00,05/02/2022,D,0.0,8183424.0,0.0,28671678.0
4,1,4,2022-02-06 00:00:00,06/02/2022,D,0.0,5967888.0,0.0,8183424.0
4,1,4,2022-02-07 00:00:00,07/02/2022,D,0.0,26641780.0,0.0,5967888.0
4,1,4,2022-02-08 00:00:00,08/02/2022,D,0.0,4734072.0,0.0,26641780.0
4,1,4,2022-02-09 00:00:00,09/02/2022,D,0.0,33431505.0,0.0,4734072.0
4,1,4,2022-02-10 00:00:00,10/02/2022,D,0.0,10077275.0,0.0,33431505.0
4,1,4,2022-02-11 00:00:00,11/02/2022,D,0.0,12031524.0,0.0,10077275.0
4,1,4,2022-02-12 00:00:00,12/02/2022,D,0.0,13911639.0,0.0,12031524.0
4,1,4,2022-02-13 00:00:00,13/02/2022,D,0.0,53904912.0,0.0,13911639.0
4,1,4,2022-02-14 00:00:00,14/02/2022,D,0.0,26648244.0,0.0,53904912.0
4,1,4,2022-02-15 00:00:00,15/02/2022,D,0.0,11388760.0,0.0,26648244.0
4,1,4,2022-02-16 00:00:00,16/02/2022,D,0.0,4884057.0,0.0,11388760.0
4,1,4,2022-02-17 00:00:00,17/02/2022,D,0.0,17793372.0,0.0,4884057.0
4,1,4,2022-02-18 00:00:00,18/02/2022,D,0.0,8224430.0,0.0,17793372.0
4,1,4,2022-02-19 00:00:00,19/02/2022,D,0.0,33464532.0,0.0,8224430.0
4,1,4,2022-02-20 00:00:00,20/02/2022,D,0.0,15227972.0,0.0,33464532.0
4,1,4,2022-02-21 00:00:00,21/02/2022,D,0.0,37369596.0,0.0,15227972.0
4,1,4,2022-02-22 00:00:00,22/02/2022,D,0.0,47883696.0,0.0,37369596.0
4,1,4,2022-02-23 00:00:00,23/02/2022,D,0.0,31776620.0,0.0,47883696.0
4,1,4,2022-02-24 00:00:00,24/02/2022,D,0.0,23215355.0,0.0,31776620.0
4,1,4,2022-02-25 00:00:00,25/02/2022,D,0.0,43047715.0,0.0,23215355.0
4,1,4,2022-02-26 00:00:00,26/02/2022,D,0.0,11726908.0,0.0,43047715.0
4,1,4,2022-02-27 00:00:00,27/02/2022,D,0.0,32361915.0,0.0,11726908.0
4,1,4,2022-02-28 00:00:00,2022 February,M,0.0,53904912.0,0.0,48489090.0
4,1,4,2022-02-28 00:00:00,28/02/2022,D,0.0,12616516.0,0.0,32361915.0
4,1,4,2022-03-01 00:00:00,01/03/2022,D,0.0,6762051.0,0.0,12616516.0
4,1,4,2022-03-02 00:00:00,02/03/2022,D,0.0,10727109.0,0.0,6762051.0
4,1,4,2022-03-03 00:00:00,03/03/2022,D,0.0,52912284.0,0.0,10727109.0
4,1,4,2022-03-04 00:00:00,04/03/2022,D,0.0,22480176.0,0.0,52912284.0
4,1,4,2022-03-05 00:00:00,05/03/2022,D,0.0,37111440.0,0.0,22480176.0
4,1,4,2022-03-06 00:00:00,06/03/2022,D,0.0,24228385.0,0.0,37111440.0
4,1,4,2022-03-07 00:00:00,07/03/2022,D,0.0,49062972.0,0.0,24228385.0
4,1,4,2022-03-08 00:00:00,08/03/2022,D,0.0,16068696.0,0.0,49062972.0
4,1,4,2022-03-09 00:00:00,09/03/2022,D,0.0,28520178.0,0.0,16068696.0
4,1,4,2022-03-10 00:00:00,10/03/2022,D,0.0,54481218.0,0.0,28520178.0
4,1,4,2022-03-11 00:00:00,11/03/2022,D,0.0,7460870.0,0.0,54481218.0
4,1,4,2022-03-12 00:00:00,12/03/2022,D,0.0,27158900.0,0.0,7460870.0
4,1,4,2022-03-13 00:00:00,13/03/2022,D,0.0,17660860.0,0.0,27158900.0
4,1,4,2022-03-14 00:00:00,14/03/2022,D,0.0,20892860.0,0.0,17660860.0
4,1,4,2022-03-15 00:00:00,15/03/2022,D,0.0,40619170.0,0.0,20892860.0
4,1,4,2022-03-16 00:00:00,16/03/2022,D,0.0,23617941.0,0.0,40619170.0
4,1,4,2022-03-17 00:00:00,17/03/2022,D,0.0,17070212.0,0.0,23617941.0
4,1,4,2022-03-18 00:00:00,18/03/2022,D,0.0,25896804.0,0.0,17070212.0
4,1,4,2022-03-19 00:00:00,19/03/2022,D,0.0,24198489.0,0.0,25896804.0
4,1,4,2022-03-20 00:00:00,20/03/2022,D,0.0,15095157.0,0.0,24198489.0
4,1,4,2022-03-21 00:00:00,21/03/2022,D,0.0,26767323.0,0.0,15095157.0
4,1,4,2022-03-22 00:00:00,22/03/2022,D,0.0,34635324.0,0.0,26767323.0
4,1,4,2022-03-23 00:00:00,23/03/2022,D,0.0,27094260.0,0.0,34635324.0
4,1,4,2022-03-24 00:00:00,24/03/2022,D,0.0,24185763.0,0.0,27094260.0
4,1,4,2022-03-25 00:00:00,25/03/2022,D,0.0,24609660.0,0.0,24185763.0
4,1,4,2022-03-26 00:00:00,26/03/2022,D,0.0,37307380.0,0.0,24609660.0
4,1,4,2022-03-27 00:00:00,27/03/2022,D,0.0,34361412.0,0.0,37307380.0
4,1,4,2022-03-28 00:00:00,28/03/2022,D,0.0,36187290.0,0.0,34361412.0
4,1,4,2022-03-29 00:00:00,29/03/2022,D,0.0,16768020.0,0.0,36187290.0
4,1,4,2022-03-30 00:00:00,30/03/2022,D,0.0,11517636.0,0.0,16768020.0
4,1,4,2022-03-31 00:00:00,2022 March,M,0.0,54481218.0,0.0,0.0
4,1,4,2022-03-31 00:00:00,31/03/2022,D,0.0,43659775.0,0.0,11517636.0
4,1,4,2022-03-31 00:00:00,Q1 2022,Q,0.0,54481218.0,0.0,52619586.0
4,1,4,2022-04-01 00:00:00,01/04/2022,D,0.0,12960825.0,0.0,43659775.0
4,1,4,2022-04-02 00:00:00,02/04/2022,D,0.0,27479070.0,0.0,12960825.0
4,1,4,2022-04-03 00:00:00,03/04/2022,D,0.0,34836415.0,0.0,27479070.0
4,1,4,2022-04-04 00:00:00,04/04/2022,D,0.0,15523700.0,0.0,34836415.0
4,1,4,2022-04-05 00:00:00,05/04/2022,D,0.0,26429175.0,0.0,15523700.0
4,1,4,2022-04-06 00:00:00,06/04/2022,D,0.0,16262313.0,0.0,26429175.0
4,1,4,2022-04-07 00:00:00,07/04/2022,D,0.0,34499984.0,0.0,16262313.0
4,1,4,2022-04-08 00:00:00,08/04/2022,D,0.0,26273736.0,0.0,34499984.0
4,1,4,2022-04-09 00:00:00,09/04/2022,D,0.0,33931455.0,0.0,26273736.0
4,1,4,2022-04-10 00:00:00,10/04/2022,D,0.0,17690756.0,0.0,33931455.0
4,1,4,2022-04-11 00:00:00,11/04/2022,D,0.0,52377186.0,0.0,17690756.0
4,1,4,2022-04-12 00:00:00,12/04/2022,D,0.0,17744892.0,0.0,52377186.0
4,1,4,2022-04-13 00:00:00,13/04/2022,D,0.0,23721365.0,0.0,17744892.0
4,1,4,2022-04-14 00:00:00,14/04/2022,D,0.0,35544324.0,0.0,23721365.0
4,1,4,2022-04-15 00:00:00,15/04/2022,D,0.0,15586017.0,0.0,35544324.0
4,1,4,2022-04-16 00:00:00,16/04/2022,D,0.0,53434050.0,0.0,15586017.0
4,1,4,2022-04-17 00:00:00,17/04/2022,D,0.0,9697818.0,0.0,53434050.0
4,1,4,2022-04-18 00:00:00,18/04/2022,D,0.0,4213821.0,0.0,9697818.0
4,1,4,2022-04-19 00:00:00,19/04/2022,D,0.0,23343120.0,0.0,4213821.0
4,1,4,2022-04-20 00:00:00,20/04/2022,D,0.0,36689260.0,0.0,23343120.0
4,1,4,2022-04-21 00:00:00,21/04/2022,D,0.0,41138916.0,0.0,36689260.0
4,1,4,2022-04-22 00:00:00,22/04/2022,D,0.0,13787712.0,0.0,41138916.0
4,1,4,2022-04-23 00:00:00,23/04/2022,D,0.0,7516016.0,0.0,13787712.0
4,1,4,2022-04-24 00:00:00,24/04/2022,D,0.0,14311296.0,0.0,7516016.0
4,1,4,2022-04-25 00:00:00,25/04/2022,D,0.0,31070832.0,0.0,14311296.0
4,1,4,2022-04-26 00:00:00,26/04/2022,D,0.0,8075556.0,0.0,31070832.0
4,1,4,2022-04-27 00:00:00,27/04/2022,D,0.0,23332212.0,0.0,8075556.0
4,1,4,2022-04-28 00:00:00,28/04/2022,D,0.0,7167768.0,0.0,23332212.0
4,1,4,2022-04-29 00:00:00,29/04/2022,D,0.0,9940824.0,0.0,7167768.0
4,1,4,2022-04-30 00:00:00,2022 April,M,0.0,53434050.0,0.0,54481218.0
4,1,4,2022-04-30 00:00:00,30/04/2022,D,0.0,25606530.0,0.0,9940824.0
4,1,4,2022-05-01 00:00:00,01/05/2022,D,0.0,28414128.0,0.0,25606530.0
4,1,4,2022-05-02 00:00:00,02/05/2022,D,0.0,25884078.0,0.0,28414128.0
4,1,4,2022-05-03 00:00:00,03/05/2022,D,0.0,10819928.0,0.0,25884078.0
4,1,4,2022-05-04 00:00:00,04/05/2022,D,0.0,38432520.0,0.0,10819928.0
4,1,4,2022-05-05 00:00:00,05/05/2022,D,0.0,43987722.0,0.0,38432520.0
4,1,4,2022-05-06 00:00:00,06/05/2022,D,0.0,23196468.0,0.0,43987722.0
4,1,4,2022-05-07 00:00:00,07/05/2022,D,0.0,35745516.0,0.0,23196468.0
4,1,4,2022-05-08 00:00:00,08/05/2022,D,0.0,35904288.0,0.0,35745516.0
4,1,4,2022-05-09 00:00:00,09/05/2022,D,0.0,16646214.0,0.0,35904288.0
4,1,4,2022-05-10 00:00:00,10/05/2022,D,0.0,7887696.0,0.0,16646214.0
4,1,4,2022-05-11 00:00:00,11/05/2022,D,0.0,54273966.0,0.0,7887696.0
4,1,4,2022-05-12 00:00:00,12/05/2022,D,0.0,38580384.0,0.0,54273966.0
4,1,4,2022-05-13 00:00:00,13/05/2022,D,0.0,23144150.0,0.0,38580384.0
4,1,4,2022-05-14 00:00:00,14/05/2022,D,0.0,29749146.0,0.0,23144150.0
4,1,4,2022-05-15 00:00:00,15/05/2022,D,0.0,17793069.0,0.0,29749146.0
4,1,4,2022-05-16 00:00:00,16/05/2022,D,0.0,32377772.0,0.0,17793069.0
4,1,4,2022-05-17 00:00:00,17/05/2022,D,0.0,12998296.0,0.0,32377772.0
4,1,4,2022-05-18 00:00:00,18/05/2022,D,0.0,10969206.0,0.0,12998296.0
4,1,4,2022-05-19 00:00:00,19/05/2022,D,0.0,19810140.0,0.0,10969206.0
4,1,4,2022-05-20 00:00:00,20/05/2022,D,0.0,22828626.0,0.0,19810140.0
4,1,4,2022-05-21 00:00:00,21/05/2022,D,0.0,33600680.0,0.0,22828626.0
4,1,4,2022-05-22 00:00:00,22/05/2022,D,0.0,15313317.0,0.0,33600680.0
4,1,4,2022-05-23 00:00:00,23/05/2022,D,0.0,14960625.0,0.0,15313317.0
4,1,4,2022-05-24 00:00:00,24/05/2022,D,0.0,13926385.0,0.0,14960625.0
4,1,4,2022-05-25 00:00:00,25/05/2022,D,0.0,35184865.0,0.0,13926385.0
4,1,4,2022-05-26 00:00:00,26/05/2022,D,0.0,21841755.0,0.0,35184865.0
4,1,4,2022-05-27 00:00:00,27/05/2022,D,0.0,21650360.0,0.0,21841755.0
4,1,4,2022-05-28 00:00:00,28/05/2022,D,0.0,12811850.0,0.0,21650360.0
4,1,4,2022-05-29 00:00:00,29/05/2022,D,0.0,13961937.0,0.0,12811850.0
4,1,4,2022-05-30 00:00:00,30/05/2022,D,0.0,34716124.0,0.0,13961937.0
4,1,4,2022-05-31 00:00:00,2022 May,M,0.0,54273966.0,0.0,0.0
4,1,4,2022-05-31 00:00:00,31/05/2022,D,0.0,14570664.0,0.0,34716124.0
4,1,4,2022-06-01 00:00:00,01/06/2022,D,0.0,25586532.0,0.0,14570664.0
4,1,4,2022-06-02 00:00:00,02/06/2022,D,0.0,25268079.0,0.0,25586532.0
4,1,4,2022-06-03 00:00:00,03/06/2022,D,0.0,14504004.0,0.0,25268079.0
4,1,4,2022-06-04 00:00:00,04/06/2022,D,0.0,7049901.0,0.0,14504004.0
4,1,4,2022-06-05 00:00:00,05/06/2022,D,0.0,7390776.0,0.0,7049901.0
4,1,4,2022-06-06 00:00:00,06/06/2022,D,0.0,27803280.0,0.0,7390776.0
4,1,4,2022-06-07 00:00:00,07/06/2022,D,0.0,21848421.0,0.0,27803280.0
4,1,4,2022-06-08 00:00:00,08/06/2022,D,0.0,33923072.0,0.0,21848421.0
4,1,4,2022-06-09 00:00:00,09/06/2022,D,0.0,24708135.0,0.0,33923072.0
4,1,4,2022-06-10 00:00:00,10/06/2022,D,0.0,35558565.0,0.0,24708135.0
4,1,4,2022-06-11 00:00:00,11/06/2022,D,0.0,34505640.0,0.0,35558565.0
4,1,4,2022-06-12 00:00:00,12/06/2022,D,0.0,42831070.0,0.0,34505640.0
4,1,4,2022-06-13 00:00:00,13/06/2022,D,0.0,23642080.0,0.0,42831070.0
4,1,4,2022-06-14 00:00:00,14/06/2022,D,0.0,18354225.0,0.0,23642080.0
4,1,4,2022-06-15 00:00:00,15/06/2022,D,0.0,36060636.0,0.0,18354225.0
4,1,4,2022-06-16 00:00:00,16/06/2022,D,0.0,3972330.0,0.0,36060636.0
4,1,4,2022-06-17 00:00:00,17/06/2022,D,0.0,11339068.0,0.0,3972330.0
4,1,4,2022-06-18 00:00:00,18/06/2022,D,0.0,21460278.0,0.0,11339068.0
4,1,4,2022-06-19 00:00:00,19/06/2022,D,0.0,45292440.0,0.0,21460278.0
4,1,4,2022-06-20 00:00:00,20/06/2022,D,0.0,30280305.0,0.0,45292440.0
4,1,4,2022-06-21 00:00:00,21/06/2022,D,0.0,29194555.0,0.0,30280305.0
4,1,4,2022-06-22 00:00:00,22/06/2022,D,0.0,11370378.0,0.0,29194555.0
4,1,4,2022-06-23 00:00:00,23/06/2022,D,0.0,9740440.0,0.0,11370378.0
4,1,4,2022-06-24 00:00:00,24/06/2022,D,0.0,53341332.0,0.0,9740440.0
4,1,4,2022-06-25 00:00:00,25/06/2022,D,0.0,37140225.0,0.0,53341332.0
4,1,4,2022-06-26 00:00:00,26/06/2022,D,0.0,13864472.0,0.0,37140225.0
4,1,4,2022-06-27 00:00:00,27/06/2022,D,0.0,16527135.0,0.0,13864472.0
4,1,4,2022-06-28 00:00:00,28/06/2022,D,0.0,16453809.0,0.0,16527135.0
4,1,4,2022-06-29 00:00:00,29/06/2022,D,0.0,23834283.0,0.0,16453809.0
4,1,4,2022-06-30 00:00:00,2022 June,M,0.0,53341332.0,0.0,54273966.0
4,1,4,2022-06-30 00:00:00,30/06/2022,D,0.0,16102430.0,0.0,23834283.0
4,1,4,2022-06-30 00:00:00,Q2 2022,Q,0.0,54273966.0,0.0,54481218.0
4,1,4,2022-07-01 00:00:00,01/07/2022,D,0.0,45410610.0,0.0,16102430.0
4,1,4,2022-07-02 00:00:00,02/07/2022,D,0.0,38127702.0,0.0,45410610.0
4,1,4,2022-07-03 00:00:00,03/07/2022,D,0.0,15905682.0,0.0,38127702.0
4,1,4,2022-07-04 00:00:00,04/07/2022,D,0.0,48169728.0,0.0,15905682.0
4,1,4,2022-07-05 00:00:00,05/07/2022,D,0.0,10355025.0,0.0,48169728.0
4,1,4,2022-07-06 00:00:00,06/07/2022,D,0.0,45611196.0,0.0,10355025.0
4,1,4,2022-07-07 00:00:00,07/07/2022,D,0.0,11860026.0,0.0,45611196.0
4,1,4,2022-07-08 00:00:00,08/07/2022,D,0.0,19807716.0,0.0,11860026.0
4,1,4,2022-07-09 00:00:00,09/07/2022,D,0.0,14180400.0,0.0,19807716.0
4,1,4,2022-07-10 00:00:00,10/07/2022,D,0.0,18614704.0,0.0,14180400.0
4,1,4,2022-07-11 00:00:00,11/07/2022,D,0.0,16517742.0,0.0,18614704.0
