d_kpi_id,d_level0_id,d_level1_id,d_level2_id,d_date_id,Denominator,Numerator
2,1,5,0,20200305,2072520.0,518130.0
2,1,5,0,20200306,1961319.0,653773.0
2,1,5,0,20200307,2866986.0,477831.0
2,1,5,0,20200308,2898195.0,579639.0
2,1,5,0,20200309,3966270.0,661045.0
2,1,5,0,20200310,1218666.0,203111.0
2,1,5,0,20200311,5064948.0,844158.0
2,1,5,0,20200312,4944354.0,824059.0
2,1,5,0,20200313,432381.0,144127.0
2,1,5,0,20200314,2096760.0,524190.0
2,1,5,0,20200315,1769520.0,442380.0
2,1,5,0,20200316,2677005.0,535401.0
2,1,5,0,20200317,1522676.0,380669.0
2,1,5,0,20200318,1226948.0,306737.0
2,1,5,0,20200319,5221296.0,870216.0
2,1,5,0,20200320,810828.0,135138.0
2,1,5,0,20200321,1799820.0,359964.0
2,1,5,0,20200322,1641957.0,547319.0
2,1,5,0,20200323,2971016.0,742754.0
2,1,5,0,20200324,1232705.0,246541.0
2,1,5,0,20200325,1109586.0,369862.0
2,1,5,0,20200326,1733564.0,433391.0
2,1,5,0,20200327,3605296.0,901324.0
2,1,5,0,20200328,2781035.0,556207.0
2,1,5,0,20200329,1878600.0,313100.0
2,1,5,0,20200330,1619030.0,323806.0
2,1,5,0,20200331,5473392.0,912232.0
2,1,5,0,20200401,3629435.0,725887.0
2,1,5,0,20200402,1541260.0,308252.0
2,1,5,0,20200403,2367036.0,394506.0
2,1,5,0,20200404,2357037.0,785679.0
2,1,5,0,20200405,905970.0,150995.0
2,1,5,0,20200406,1007172.0,335724.0
2,1,5,0,20200407,1311990.0,218665.0
2,1,5,0,20200408,747804.0,124634.0
2,1,5,0,20200409,2386731.0,795577.0
2,1,5,0,20200410,5012832.0,835472.0
2,1,5,0,20200411,4335324.0,722554.0
2,1,5,0,20200412,2975965.0,595193.0
2,1,5,0,20200413,1070802.0,178467.0
2,1,5,0,20200414,873246.0,145541.0
2,1,5,0,20200415,705384.0,176346.0
2,1,5,0,20200416,2015556.0,335926.0
2,1,5,0,20200417,3278460.0,546410.0
2,1,5,0,20200418,1773560.0,354712.0
2,1,5,0,20200419,752450.0,150490.0
2,1,5,0,20200420,3966775.0,793355.0
2,1,5,0,20200421,2228565.0,445713.0
2,1,5,0,20200422,2733969.0,911323.0
2,1,5,0,20200423,3094640.0,773660.0
2,1,5,0,20200424,3447736.0,861934.0
2,1,5,0,20200425,2614284.0,871428.0
2,1,5,0,20200426,2705790.0,901930.0
2,1,5,0,20200427,2976672.0,744168.0
2,1,5,0,20200428,4724982.0,787497.0
2,1,5,0,20200429,3471976.0,867994.0
2,1,5,0,20200430,4259574.0,709929.0
2,1,5,0,20200501,3791742.0,631957.0
2,1,5,0,20200502,2024040.0,506010.0
2,1,5,0,20200503,1660743.0,553581.0
2,1,5,0,20200504,2602972.0,650743.0
2,1,5,0,20200505,2565804.0,855268.0
2,1,5,0,20200506,3875370.0,645895.0
2,1,5,0,20200507,1637816.0,409454.0
2,1,5,0,20200508,3442080.0,860520.0
2,1,5,0,20200509,1163015.0,232603.0
2,1,5,0,20200510,3022425.0,604485.0
2,1,5,0,20200511,2113122.0,352187.0
2,1,5,0,20200512,2487832.0,621958.0
2,1,5,0,20200513,2391680.0,597920.0
2,1,5,0,20200514,2577520.0,515504.0
2,1,5,0,20200515,976064.0,244016.0
2,1,5,0,20200516,2807396.0,701849.0
2,1,5,0,20200517,1550451.0,516817.0
2,1,5,0,20200518,1068378.0,356126.0
2,1,5,0,20200519,2050704.0,512676.0
2,1,5,0,20200520,4518235.0,903647.0
2,1,5,0,20200521,2132514.0,355419.0
2,1,5,0,20200522,2070399.0,690133.0
2,1,5,0,20200523,1091608.0,272902.0
2,1,5,0,20200524,4055655.0,811131.0
2,1,5,0,20200525,2175540.0,435108.0
2,1,5,0,20200526,854763.0,284921.0
2,1,5,0,20200527,3391176.0,565196.0
2,1,5,0,20200528,611454.0,203818.0
2,1,5,0,20200529,1322595.0,264519.0
2,1,5,0,20200530,2375924.0,593981.0
2,1,5,0,20200531,3851736.0,641956.0
2,1,5,0,20200601,2452684.0,613171.0
2,1,5,0,20200602,547521.0,182507.0
2,1,5,0,20200603,1251390.0,417130.0
2,1,5,0,20200604,4481976.0,746996.0
2,1,5,0,20200605,1241088.0,206848.0
2,1,5,0,20200606,1395820.0,348955.0
2,1,5,0,20200607,1044845.0,208969.0
2,1,5,0,20200608,2219172.0,554793.0
2,1,5,0,20200609,2359764.0,786588.0
2,1,5,0,20200610,2905770.0,581154.0
2,1,5,0,20200611,3975966.0,662661.0
2,1,5,0,20200612,1861632.0,310272.0
2,1,5,0,20200613,4501570.0,900314.0
2,1,5,0,20200614,2752048.0,688012.0
2,1,5,0,20200615,2532777.0,844259.0
2,1,5,0,20200616,4326840.0,721140.0
2,1,5,0,20200617,3211194.0,535199.0
2,1,5,0,20200618,2588832.0,647208.0
2,1,5,0,20200619,1884660.0,376932.0
2,1,5,0,20200620,1212909.0,404303.0
2,1,5,0,20200621,2603376.0,433896.0
2,1,5,0,20200622,3172612.0,793153.0
2,1,5,0,20200623,1789215.0,596405.0
2,1,5,0,20200624,1471368.0,367842.0
2,1,5,0,20200625,4237758.0,706293.0
2,1,5,0,20200626,2452280.0,490456.0
2,1,5,0,20200627,598728.0,149682.0
2,1,5,0,20200628,2618223.0,872741.0
2,1,5,0,20200629,659328.0,219776.0
2,1,5,0,20200630,2773965.0,554793.0
2,1,5,0,20200701,1741038.0,290173.0
2,1,5,0,20200702,2700033.0,900011.0
2,1,5,0,20200703,2032625.0,406525.0
2,1,5,0,20200704,636300.0,212100.0
2,1,5,0,20200705,2076055.0,415211.0
2,1,5,0,20200706,3324920.0,664984.0
2,1,5,0,20200707,770226.0,128371.0
2,1,5,0,20200708,2529444.0,843148.0
2,1,5,0,20200709,498435.0,166145.0
2,1,5,0,20200710,3802145.0,760429.0
2,1,5,0,20200711,3291388.0,822847.0
2,1,5,0,20200712,4451575.0,890315.0
2,1,5,0,20200713,800526.0,266842.0
2,1,5,0,20200714,2039796.0,679932.0
2,1,5,0,20200715,1601052.0,266842.0
2,1,5,0,20200716,926675.0,185335.0
2,1,5,0,20200717,788103.0,262701.0
2,1,5,0,20200718,3084944.0,771236.0
2,1,5,0,20200719,2210284.0,552571.0
2,1,5,0,20200720,633068.0,158267.0
2,1,5,0,20200721,546309.0,182103.0
2,1,5,0,20200722,1685488.0,421372.0
2,1,5,0,20200723,3280884.0,820221.0
2,1,5,0,20200724,909808.0,227452.0
2,1,5,0,20200725,3215032.0,803758.0
2,1,5,0,20200726,5236446.0,872741.0
2,1,5,0,20200727,1252905.0,250581.0
2,1,5,0,20200728,1789215.0,357843.0
2,1,5,0,20200729,1491972.0,248662.0
2,1,5,0,20200730,1224120.0,408040.0
2,1,5,0,20200731,4412690.0,882538.0
2,1,5,0,20200801,1134836.0,283709.0
2,1,5,0,20200802,2005860.0,501465.0
2,1,5,0,20200803,1269570.0,253914.0
2,1,5,0,20200804,3608528.0,902132.0
2,1,5,0,20200805,1034139.0,344713.0
2,1,5,0,20200806,3065350.0,613070.0
2,1,5,0,20200807,1932534.0,644178.0
2,1,5,0,20200808,598324.0,149581.0
2,1,5,0,20200809,2850220.0,712555.0
2,1,5,0,20200810,1473489.0,491163.0
2,1,5,0,20200811,1806486.0,301081.0
2,1,5,0,20200812,5137062.0,856177.0
2,1,5,0,20200813,3041312.0,760328.0
2,1,5,0,20200814,2140392.0,713464.0
2,1,5,0,20200815,3603276.0,900819.0
2,1,5,0,20200816,1166045.0,233209.0
2,1,5,0,20200817,2662158.0,443693.0
2,1,5,0,20200818,2451270.0,817090.0
2,1,5,0,20200819,2994852.0,499142.0
2,1,5,0,20200820,595092.0,148773.0
2,1,5,0,20200821,2773864.0,693466.0
2,1,5,0,20200822,3016668.0,754167.0
2,1,5,0,20200823,2379156.0,594789.0
2,1,5,0,20200824,2019798.0,673266.0
2,1,5,0,20200825,1922030.0,384406.0
2,1,5,0,20200826,5067372.0,844562.0
2,1,5,0,20200827,1586710.0,317342.0
2,1,5,0,20200828,1277448.0,425816.0
2,1,5,0,20200829,1290780.0,322695.0
2,1,5,0,20200830,2694680.0,673670.0
2,1,5,0,20200831,1674580.0,334916.0
2,1,5,0,20200901,1503890.0,300778.0
2,1,5,0,20200902,2929404.0,732351.0
2,1,5,0,20200903,1459551.0,486517.0
2,1,5,0,20200904,3647312.0,911828.0
2,1,5,0,20200905,4390470.0,878094.0
2,1,5,0,20200906,2167965.0,433593.0
2,1,5,0,20200907,1805274.0,601758.0
2,1,5,0,20200908,2676904.0,669226.0
2,1,5,0,20200909,2390670.0,796890.0
2,1,5,0,20200910,2207052.0,551763.0
2,1,5,0,20200911,1836685.0,367337.0
2,1,5,0,20200912,2513688.0,628422.0
2,1,5,0,20200913,1216545.0,405515.0
2,1,5,0,20200914,2148068.0,537017.0
2,1,5,0,20200915,4429860.0,885972.0
2,1,5,0,20200916,2445008.0,611252.0
2,1,5,0,20200917,4417235.0,883447.0
2,1,5,0,20200918,2048785.0,409757.0
2,1,5,0,20200919,3090600.0,515100.0
2,1,5,0,20200920,560247.0,186749.0
2,1,5,0,20200921,3661452.0,610242.0
2,1,5,0,20200922,3136555.0,627311.0
2,1,5,0,20200923,4138374.0,689729.0
2,1,5,0,20200924,1709728.0,427432.0
2,1,5,0,20200925,1422585.0,284517.0
2,1,5,0,20200926,3316638.0,552773.0
2,1,5,0,20200927,670236.0,167559.0
2,1,5,0,20200928,634684.0,158671.0
2,1,5,0,20200929,3198670.0,639734.0
2,1,5,0,20200930,1629534.0,271589.0
2,1,5,0,20201001,2880924.0,480154.0
2,1,5,0,20201002,1108980.0,369660.0
2,1,5,0,20201003,3754776.0,625796.0
2,1,5,0,20201004,638421.0,212807.0
2,1,5,0,20201005,905768.0,226442.0
2,1,5,0,20201006,1183720.0,236744.0
2,1,5,0,20201007,4614084.0,769014.0
2,1,5,0,20201008,3552372.0,888093.0
2,1,5,0,20201009,847996.0,211999.0
2,1,5,0,20201010,768105.0,256035.0
2,1,5,0,20201011,3474400.0,868600.0
2,1,5,0,20201012,1865874.0,310979.0
2,1,5,0,20201013,3970815.0,794163.0
2,1,5,0,20201014,2997882.0,499647.0
2,1,5,0,20201015,1431675.0,477225.0
2,1,5,0,20201016,3283712.0,820928.0
2,1,5,0,20201017,2614587.0,871529.0
2,1,5,0,20201018,1240785.0,248157.0
2,1,5,0,20201019,1123120.0,280780.0
2,1,5,0,20201020,2929404.0,488234.0
2,1,5,0,20201021,3257856.0,542976.0
2,1,5,0,20201022,3780228.0,630038.0
2,1,5,0,20201023,1405314.0,468438.0
2,1,5,0,20201024,2419455.0,483891.0
2,1,5,0,20201025,2101305.0,420261.0
2,1,5,0,20201026,1649936.0,412484.0
2,1,5,0,20201027,3915366.0,652561.0
2,1,5,0,20201028,1567722.0,261287.0
2,1,5,0,20201029,2041008.0,680336.0
2,1,5,0,20201030,1968894.0,656298.0
2,1,5,0,20201031,1502274.0,250379.0
2,1,5,0,20201101,1067570.0,213514.0
2,1,5,0,20201102,1883044.0,470761.0
2,1,5,0,20201103,1378044.0,229674.0
2,1,5,0,20201104,918999.0,306333.0
2,1,5,0,20201105,703364.0,175841.0
2,1,5,0,20201106,2347038.0,782346.0
2,1,5,0,20201107,1123524.0,374508.0
2,1,5,0,20201108,3039090.0,607818.0
2,1,5,0,20201109,784972.0,196243.0
2,1,5,0,20201110,2169480.0,361580.0
2,1,5,0,20201111,1665591.0,555197.0
2,1,5,0,20201112,3899610.0,779922.0
2,1,5,0,20201113,2669632.0,667408.0
2,1,5,0,20201114,3880420.0,776084.0
2,1,5,0,20201115,1680741.0,560247.0
2,1,5,0,20201116,2503992.0,834664.0
2,1,5,0,20201117,2098578.0,699526.0
2,1,5,0,20201118,4243010.0,848602.0
2,1,5,0,20201119,4478340.0,746390.0
2,1,5,0,20201120,2422990.0,484598.0
2,1,5,0,20201121,2058885.0,411777.0
2,1,5,0,20201122,3339060.0,667812.0
2,1,5,0,20201123,3197155.0,639431.0
2,1,5,0,20201124,4991622.0,831937.0
2,1,5,0,20201125,3610952.0,902738.0
2,1,5,0,20201126,1099688.0,274922.0
2,1,5,0,20201127,3407336.0,851834.0
2,1,5,0,20201128,1944654.0,324109.0
2,1,5,0,20201129,578730.0,192910.0
2,1,5,0,20201130,1702860.0,425715.0
2,1,5,0,20201201,1212606.0,404202.0
2,1,5,0,20201202,2402790.0,480558.0
2,1,5,0,20201203,1507728.0,502576.0
2,1,5,0,20201204,2147664.0,536916.0
2,1,5,0,20201205,590244.0,147561.0
2,1,5,0,20201206,2407941.0,802647.0
2,1,5,0,20201207,1820424.0,606808.0
2,1,5,0,20201208,1226140.0,306535.0
2,1,5,0,20201209,889810.0,177962.0
2,1,5,0,20201210,1862440.0,465610.0
2,1,5,0,20201211,3739626.0,623271.0
2,1,5,0,20201212,547016.0,136754.0
2,1,5,0,20201213,5297652.0,882942.0
2,1,5,0,20201214,2438544.0,406424.0
2,1,5,0,20201215,2026565.0,405313.0
2,1,5,0,20201216,1334008.0,333502.0
2,1,5,0,20201217,2510860.0,627715.0
2,1,5,0,20201218,2374914.0,791638.0
2,1,5,0,20201219,2552068.0,638017.0
2,1,5,0,20201220,592062.0,197354.0
2,1,5,0,20201221,761136.0,190284.0
2,1,5,0,20201222,2523990.0,841330.0
2,1,5,0,20201223,1494800.0,373700.0
2,1,5,0,20201224,5038890.0,839815.0
2,1,5,0,20201225,3300882.0,550147.0
2,1,5,0,20201226,1730130.0,576710.0
2,1,5,0,20201227,3287348.0,821837.0
2,1,5,0,20201228,2093427.0,697809.0
2,1,5,0,20201229,1538836.0,384709.0
2,1,5,0,20201230,2157966.0,359661.0
2,1,5,0,20201231,925665.0,308555.0
2,1,5,0,20210101,3188368.0,797092.0
2,1,5,0,20210102,5450364.0,908394.0
2,1,5,0,20210103,1155844.0,288961.0
2,1,5,0,20210104,4325022.0,720837.0
2,1,5,0,20210105,2169884.0,542471.0
2,1,5,0,20210106,2971824.0,742956.0
2,1,5,0,20210107,2486418.0,414403.0
2,1,5,0,20210108,5298864.0,883144.0
2,1,5,0,20210109,2822344.0,705586.0
2,1,5,0,20210110,3010810.0,602162.0
2,1,5,0,20210111,2527020.0,421170.0
2,1,5,0,20210112,3059795.0,611959.0
2,1,5,0,20210113,4442485.0,888497.0
2,1,5,0,20210114,2256441.0,752147.0
2,1,5,0,20210115,562671.0,187557.0
2,1,5,0,20210116,2453492.0,613373.0
2,1,5,0,20210117,5120094.0,853349.0
2,1,5,0,20210118,2578530.0,859510.0
2,1,5,0,20210119,1378145.0,275629.0
2,1,5,0,20210120,1996164.0,499041.0
2,1,5,0,20210121,4986774.0,831129.0
2,1,5,0,20210122,2575803.0,858601.0
2,1,5,0,20210123,892436.0,223109.0
2,1,5,0,20210124,1380165.0,460055.0
2,1,5,0,20210125,866277.0,288759.0
2,1,5,0,20210126,1637008.0,409252.0
2,1,5,0,20210127,3786894.0,631149.0
2,1,5,0,20210128,2487125.0,497425.0
2,1,5,0,20210129,2242200.0,560550.0
2,1,5,0,20210130,909000.0,303000.0
2,1,5,0,20210131,4635900.0,772650.0
2,1,5,0,20210201,1137159.0,379053.0
2,1,5,0,20210202,4426325.0,885265.0
2,1,5,0,20210203,3793560.0,632260.0
2,1,5,0,20210204,2594286.0,432381.0
2,1,5,0,20210205,1741038.0,290173.0
2,1,5,0,20210206,1092012.0,364004.0
2,1,5,0,20210207,994143.0,331381.0
2,1,5,0,20210208,2214930.0,738310.0
2,1,5,0,20210209,3181500.0,636300.0
2,1,5,0,20210210,1810122.0,603374.0
2,1,5,0,20210211,2565804.0,427634.0
2,1,5,0,20210212,3987480.0,664580.0
2,1,5,0,20210213,5299470.0,883245.0
2,1,5,0,20210214,1361076.0,340269.0
2,1,5,0,20210215,1101102.0,183517.0
2,1,5,0,20210216,2895165.0,579033.0
2,1,5,0,20210217,2833555.0,566711.0
2,1,5,0,20210218,729927.0,243309.0
2,1,5,0,20210219,3529950.0,588325.0
2,1,5,0,20210220,4239576.0,706596.0
2,1,5,0,20210221,4558332.0,759722.0
2,1,5,0,20210222,632260.0,158065.0
2,1,5,0,20210223,3305225.0,661045.0
2,1,5,0,20210224,2059188.0,686396.0
2,1,5,0,20210225,2425010.0,485002.0
2,1,5,0,20210226,3602468.0,900617.0
2,1,5,0,20210227,5271594.0,878599.0
2,1,5,0,20210228,4886178.0,814363.0
2,1,5,0,20210301,4627416.0,771236.0
2,1,5,0,20210302,1632564.0,272094.0
2,1,5,0,20210303,2120394.0,353399.0
2,1,5,0,20210304,475710.0,158570.0
2,1,5,0,20210305,2178368.0,544592.0
2,1,5,0,20210306,2079489.0,693163.0
2,1,5,0,20210307,2287953.0,762651.0
2,1,5,0,20210308,3051008.0,762752.0
2,1,5,0,20210309,2736292.0,684073.0
2,1,5,0,20210310,3653372.0,913343.0
2,1,5,0,20210311,1136856.0,378952.0
2,1,5,0,20210312,981316.0,245329.0
2,1,5,0,20210313,1801032.0,600344.0
2,1,5,0,20210314,4059695.0,811939.0
2,1,5,0,20210315,2895468.0,482578.0
2,1,5,0,20210316,2880924.0,480154.0
2,1,5,0,20210317,1302092.0,325523.0
2,1,5,0,20210318,414201.0,138067.0
2,1,5,0,20210319,4921326.0,820221.0
2,1,5,0,20210320,672660.0,134532.0
2,1,5,0,20210321,3122920.0,780730.0
2,1,5,0,20210322,749622.0,124937.0
2,1,5,0,20210323,5132214.0,855369.0
2,1,5,0,20210324,1802345.0,360469.0
2,1,5,0,20210325,1257450.0,419150.0
2,1,5,0,20210326,865570.0,173114.0
2,1,5,0,20210327,2605800.0,651450.0
2,1,5,0,20210328,927685.0,185537.0
2,1,5,0,20210329,689022.0,229674.0
2,1,5,0,20210330,2981520.0,745380.0
2,1,5,0,20210331,653268.0,163317.0
2,1,5,0,20210401,3992328.0,665388.0
2,1,5,0,20210402,1475307.0,491769.0
2,1,5,0,20210403,4449252.0,741542.0
2,1,5,0,20210404,1695285.0,339057.0
2,1,5,0,20210405,2924556.0,487426.0
2,1,5,0,20210406,1780024.0,445006.0
2,1,5,0,20210407,3154735.0,630947.0
2,1,5,0,20210408,1666500.0,333300.0
2,1,5,0,20210409,1567924.0,391981.0
2,1,5,0,20210410,1532271.0,510757.0
2,1,5,0,20210411,1475610.0,245935.0
2,1,5,0,20210412,2842544.0,710636.0
2,1,5,0,20210413,3303710.0,660742.0
2,1,5,0,20210414,2580348.0,430058.0
2,1,5,0,20210415,3040302.0,506717.0
2,1,5,0,20210416,2568228.0,642057.0
2,1,5,0,20210417,3617820.0,723564.0
2,1,5,0,20210418,3352998.0,558833.0
2,1,5,0,20210419,1592164.0,398041.0
2,1,5,0,20210420,4676502.0,779417.0
2,1,5,0,20210421,5409762.0,901627.0
2,1,5,0,20210422,1799214.0,599738.0
2,1,5,0,20210423,4392894.0,732149.0
2,1,5,0,20210424,1588730.0,317746.0
2,1,5,0,20210425,3788510.0,757702.0
2,1,5,0,20210426,3946878.0,657813.0
2,1,5,0,20210427,906576.0,302192.0
2,1,5,0,20210428,666196.0,166549.0
2,1,5,0,20210429,2177055.0,725685.0
2,1,5,0,20210430,866580.0,216645.0
2,1,5,0,20210501,2323000.0,464600.0
2,1,5,0,20210502,3623375.0,724675.0
2,1,5,0,20210503,578427.0,192809.0
2,1,5,0,20210504,459651.0,153217.0
2,1,5,0,20210505,1973136.0,657712.0
2,1,5,0,20210506,3545605.0,709121.0
2,1,5,0,20210507,2357340.0,471468.0
2,1,5,0,20210508,1422080.0,355520.0
2,1,5,0,20210509,448440.0,149480.0
2,1,5,0,20210510,1343704.0,335926.0
2,1,5,0,20210511,4168674.0,694779.0
2,1,5,0,20210512,2916476.0,729119.0
2,1,5,0,20210513,731240.0,146248.0
2,1,5,0,20210514,1212000.0,202000.0
2,1,5,0,20210515,3205336.0,801334.0
2,1,5,0,20210516,2876682.0,479447.0
2,1,5,0,20210517,1117060.0,279265.0
2,1,5,0,20210518,3035050.0,607010.0
2,1,5,0,20210519,1466520.0,366630.0
2,1,5,0,20210520,3485712.0,871428.0
2,1,5,0,20210521,1604688.0,267448.0
2,1,5,0,20210522,533684.0,133421.0
2,1,5,0,20210523,1862440.0,465610.0
2,1,5,0,20210524,2307648.0,769216.0
2,1,5,0,20210525,3425112.0,856278.0
2,1,5,0,20210526,4162008.0,693668.0
2,1,5,0,20210527,2024040.0,506010.0
2,1,5,0,20210528,1164025.0,232805.0
2,1,5,0,20210529,1119080.0,279770.0
2,1,5,0,20210530,1177155.0,392385.0
2,1,5,0,20210531,2400366.0,400061.0
2,1,5,0,20210601,4715892.0,785982.0
2,1,5,0,20210602,554490.0,184830.0
2,1,5,0,20210603,1732554.0,577518.0
2,1,5,0,20210604,2756088.0,689022.0
2,1,5,0,20210605,1797800.0,449450.0
2,1,5,0,20210606,3112820.0,778205.0
2,1,5,0,20210607,2546715.0,509343.0
2,1,5,0,20210608,2005557.0,668519.0
2,1,5,0,20210609,1288659.0,429553.0
2,1,5,0,20210610,2274318.0,379053.0
2,1,5,0,20210611,2413496.0,603374.0
2,1,5,0,20210612,2452684.0,613171.0
2,1,5,0,20210613,3112820.0,778205.0
2,1,5,0,20210614,1363197.0,454399.0
2,1,5,0,20210615,1060500.0,176750.0
2,1,5,0,20210616,595698.0,198566.0
2,1,5,0,20210617,1505405.0,301081.0
2,1,5,0,20210618,1163520.0,232704.0
2,1,5,0,20210619,1184730.0,394910.0
2,1,5,0,20210620,2593983.0,864661.0
2,1,5,0,20210621,1605900.0,321180.0
2,1,5,0,20210622,2609133.0,869711.0
2,1,5,0,20210623,561560.0,140390.0
2,1,5,0,20210624,2148472.0,537118.0
2,1,5,0,20210625,1683468.0,280578.0
2,1,5,0,20210626,3187964.0,796991.0
2,1,5,0,20210627,4431072.0,738512.0
2,1,5,0,20210628,4268058.0,711343.0
2,1,5,0,20210629,1486518.0,495506.0
2,1,5,0,20210630,4746798.0,791133.0
2,1,5,0,20210701,1806890.0,361378.0
2,1,5,0,20210702,2480358.0,826786.0
2,1,5,0,20210703,694173.0,231391.0
2,1,5,0,20210704,1248057.0,416019.0
2,1,5,0,20210705,3377945.0,675589.0
2,1,5,0,20210706,1565298.0,260883.0
2,1,5,0,20210707,4576512.0,762752.0
2,1,5,0,20210708,1488639.0,496213.0
2,1,5,0,20210709,3851736.0,641956.0
2,1,5,0,20210710,568428.0,189476.0
2,1,5,0,20210711,2271995.0,454399.0
2,1,5,0,20210712,675690.0,225230.0
2,1,5,0,20210713,970812.0,323604.0
2,1,5,0,20210714,555702.0,185234.0
2,1,5,0,20210715,1591659.0,530553.0
2,1,5,0,20210716,1295830.0,259166.0
2,1,5,0,20210717,2991216.0,747804.0
2,1,5,0,20210718,1238058.0,206343.0
2,1,5,0,20210719,1752956.0,438239.0
2,1,5,0,20210720,1409960.0,281992.0
2,1,5,0,20210721,3463290.0,577215.0
2,1,5,0,20210722,1683165.0,336633.0
2,1,5,0,20210723,4303105.0,860621.0
2,1,5,0,20210724,2927788.0,731947.0
2,1,5,0,20210725,3501872.0,875468.0
2,1,5,0,20210726,3390772.0,847693.0
2,1,5,0,20210727,1579842.0,526614.0
2,1,5,0,20210728,1928696.0,482174.0
2,1,5,0,20210729,2195740.0,548935.0
2,1,5,0,20210730,3771845.0,754369.0
2,1,5,0,20210731,994446.0,165741.0
2,1,5,0,20210801,3840020.0,768004.0
2,1,5,0,20210802,1255935.0,251187.0
2,1,5,0,20210803,3485106.0,580851.0
2,1,5,0,20210804,1554087.0,518029.0
2,1,5,0,20210805,4916478.0,819413.0
2,1,5,0,20210806,1938190.0,387638.0
2,1,5,0,20210807,960308.0,240077.0
2,1,5,0,20210808,1596204.0,266034.0
2,1,5,0,20210809,3057270.0,509545.0
2,1,5,0,20210810,2854765.0,570953.0
2,1,5,0,20210811,2446422.0,407737.0
2,1,5,0,20210812,1591962.0,530654.0
2,1,5,0,20210813,1172004.0,195334.0
2,1,5,0,20210814,1021110.0,204222.0
2,1,5,0,20210815,5238870.0,873145.0
2,1,5,0,20210816,1875368.0,468842.0
2,1,5,0,20210817,1326332.0,331583.0
2,1,5,0,20210818,1546512.0,386628.0
2,1,5,0,20210819,1594992.0,398748.0
2,1,5,0,20210820,3760230.0,626705.0
2,1,5,0,20210821,2357340.0,392890.0
2,1,5,0,20210822,3396630.0,566105.0
2,1,5,0,20210823,1138068.0,284517.0
2,1,5,0,20210824,2709426.0,451571.0
2,1,5,0,20210825,1073630.0,214726.0
2,1,5,0,20210826,2078580.0,692860.0
2,1,5,0,20210827,2407941.0,802647.0
2,1,5,0,20210828,4002630.0,800526.0
2,1,5,0,20210829,3384712.0,846178.0
2,1,5,0,20210830,546612.0,182204.0
2,1,5,0,20210831,1989195.0,663065.0
2,1,5,0,20210901,1679024.0,419756.0
2,1,5,0,20210902,921120.0,184224.0
2,1,5,0,20210903,2590650.0,863550.0
2,1,5,0,20210904,1211394.0,403798.0
2,1,5,0,20210905,1504900.0,300980.0
2,1,5,0,20210906,809616.0,202404.0
2,1,5,0,20210907,1642866.0,273811.0
2,1,5,0,20210908,1242704.0,310676.0
2,1,5,0,20210909,836886.0,278962.0
2,1,5,0,20210910,4400065.0,880013.0
2,1,5,0,20210911,2495205.0,499041.0
2,1,5,0,20210912,947784.0,315928.0
2,1,5,0,20210913,1567116.0,522372.0
2,1,5,0,20210914,2860320.0,476720.0
2,1,5,0,20210915,584184.0,146046.0
2,1,5,0,20210916,3013032.0,753258.0
2,1,5,0,20210917,4477330.0,895466.0
2,1,5,0,20210918,4829820.0,804970.0
2,1,5,0,20210919,4152615.0,830523.0
2,1,5,0,20210920,2039796.0,509949.0
2,1,5,0,20210921,1628625.0,542875.0
2,1,5,0,20210922,1811637.0,603879.0
2,1,5,0,20210923,2210991.0,736997.0
2,1,5,0,20210924,941118.0,313706.0
2,1,5,0,20210925,2700033.0,900011.0
2,1,5,0,20210926,614484.0,153621.0
2,1,5,0,20210927,2195740.0,548935.0
2,1,5,0,20210928,1804668.0,601556.0
2,1,5,0,20210929,3720234.0,620039.0
2,1,5,0,20210930,5155242.0,859207.0
2,1,5,0,20211001,1425312.0,475104.0
2,1,5,0,20211002,3600448.0,900112.0
2,1,5,0,20211003,3191196.0,797799.0
2,1,5,0,20211004,810828.0,135138.0
2,1,5,0,20211005,2704780.0,676195.0
2,1,5,0,20211006,1065348.0,266337.0
2,1,5,0,20211007,3998085.0,799617.0
2,1,5,0,20211008,1619030.0,323806.0
2,1,5,0,20211009,444804.0,148268.0
2,1,5,0,20211010,1126857.0,375619.0
2,1,5,0,20211011,1321080.0,264216.0
2,1,5,0,20211012,2449250.0,489850.0
2,1,5,0,20211013,4146252.0,691042.0
2,1,5,0,20211014,1084740.0,361580.0
2,1,5,0,20211015,2315425.0,463085.0
2,1,5,0,20211016,4479350.0,895870.0
2,1,5,0,20211017,1593275.0,318655.0
2,1,5,0,20211018,2719728.0,679932.0
2,1,5,0,20211019,2789115.0,557823.0
2,1,5,0,20211020,1130796.0,188466.0
2,1,5,0,20211021,3593176.0,898294.0
2,1,5,0,20211022,2499144.0,624786.0
2,1,5,0,20211023,2188266.0,729422.0
2,1,5,0,20211024,1964652.0,654884.0
2,1,5,0,20211025,3540050.0,708010.0
2,1,5,0,20211026,1018585.0,203717.0
2,1,5,0,20211027,2352088.0,588022.0
2,1,5,0,20211028,1897992.0,474498.0
2,1,5,0,20211029,3681955.0,736391.0
2,1,5,0,20211030,4386834.0,731139.0
2,1,5,0,20211031,1830423.0,610141.0
2,1,5,0,20211101,1097769.0,365923.0
2,1,5,0,20211102,884356.0,221089.0
2,1,5,0,20211103,4073532.0,678922.0
2,1,5,0,20211104,2214324.0,553581.0
