d_kpi_id,d_level0_id,Period_int,PeriodName,Grain,Denominator,Numerator,Denominator_LP,Numerator_LP,KPICode,KPIName,KPIDescription,KPIGroup,numerator_id,denominator_id,HigherIs(1=positive),IsCum,Calculation,Notation,Target,AggregateNum,AggregateDenom,Level0_Attribuut,Level1_Attribuut,Level2_Attribuut,GroupImage,KPIImage,Sorting,kpicolor,oprollen,live,visual,d_f_level0_id,Level0Name,Level0NameShort,Level0Description,Level0Entitytype,Level0Color,Level0Color2,Level0Color3,Level0Color4,Level0Color5,Level0Extra1,Level0Extra2,Level0Extra3
3,1,2022-04-01,01/04/2022,D,0.0,5308156.0,0.0,10448248.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-02,02/04/2022,D,0.0,6024852.0,0.0,5308156.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-03,03/04/2022,D,0.0,8377546.0,0.0,6024852.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-04,04/04/2022,D,0.0,5126760.0,0.0,8377546.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-05,05/04/2022,D,0.0,6475716.0,0.0,5126760.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-06,06/04/2022,D,0.0,6294724.0,0.0,6475716.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-07,07/04/2022,D,0.0,10272205.0,0.0,6294724.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-08,08/04/2022,D,0.0,5918903.0,0.0,10272205.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-09,09/04/2022,D,0.0,7608229.0,0.0,5918903.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-10,10/04/2022,D,0.0,5645900.0,0.0,7608229.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-11,11/04/2022,D,0.0,10473599.0,0.0,5645900.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-12,12/04/2022,D,0.0,4264018.0,0.0,10473599.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-13,13/04/2022,D,0.0,5888603.0,0.0,4264018.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-14,14/04/2022,D,0.0,10485416.0,0.0,5888603.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-15,15/04/2022,D,0.0,6817298.0,0.0,10485416.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-16,16/04/2022,D,0.0,10078689.0,0.0,6817298.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-17,17/04/2022,D,0.0,2844362.0,0.0,10078689.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-18,18/04/2022,D,0.0,2668117.0,0.0,2844362.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-19,19/04/2022,D,0.0,7044245.0,0.0,2668117.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-20,20/04/2022,D,0.0,8986071.0,0.0,7044245.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-21,21/04/2022,D,0.0,8197362.0,0.0,8986071.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-22,22/04/2022,D,0.0,5016569.0,0.0,8197362.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-23,23/04/2022,D,0.0,3188873.0,0.0,5016569.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-24,24/04/2022,D,0.0,3609538.0,0.0,3188873.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-25,25/04/2022,D,0.0,9284930.0,0.0,3609538.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-26,26/04/2022,D,0.0,4155241.0,0.0,9284930.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-27,27/04/2022,D,0.0,9871538.0,0.0,4155241.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-28,28/04/2022,D,0.0,3340575.0,0.0,9871538.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-29,29/04/2022,D,0.0,4710438.0,0.0,3340575.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-30,2022 April,M,0.0,11248067.0,0.0,11411586.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-04-30,30/04/2022,D,0.0,6941730.0,0.0,4710438.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-01,01/05/2022,D,0.0,8514199.0,0.0,6941730.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-02,02/05/2022,D,0.0,9756095.0,0.0,8514199.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-03,03/05/2022,D,0.0,4590349.0,0.0,9756095.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-04,04/05/2022,D,0.0,9242409.0,0.0,4590349.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-05,05/05/2022,D,0.0,8932238.0,0.0,9242409.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-06,06/05/2022,D,0.0,6691250.0,0.0,8932238.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-07,07/05/2022,D,0.0,7048790.0,0.0,6691250.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-08,08/05/2022,D,0.0,7277151.0,0.0,7048790.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-09,09/05/2022,D,0.0,4404711.0,0.0,7277151.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-10,10/05/2022,D,0.0,3944959.0,0.0,4404711.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-11,11/05/2022,D,0.0,10408353.0,0.0,3944959.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-12,12/05/2022,D,0.0,8040206.0,0.0,10408353.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-13,13/05/2022,D,0.0,5894764.0,0.0,8040206.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-14,14/05/2022,D,0.0,6799219.0,0.0,5894764.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-15,15/05/2022,D,0.0,6831438.0,0.0,6799219.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-16,16/05/2022,D,0.0,9468851.0,0.0,6831438.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-17,17/05/2022,D,0.0,4969907.0,0.0,9468851.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-18,18/05/2022,D,0.0,5075957.0,0.0,4969907.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-19,19/05/2022,D,0.0,4821942.0,0.0,5075957.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-20,20/05/2022,D,0.0,8975264.0,0.0,4821942.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-21,21/05/2022,D,0.0,9510160.0,0.0,8975264.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-22,22/05/2022,D,0.0,6820530.0,0.0,9510160.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-23,23/05/2022,D,0.0,4210892.0,0.0,6820530.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-24,24/05/2022,D,0.0,4889713.0,0.0,4210892.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-25,25/05/2022,D,0.0,8503897.0,0.0,4889713.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-26,26/05/2022,D,0.0,5193218.0,0.0,8503897.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-27,27/05/2022,D,0.0,7304017.0,0.0,5193218.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-28,28/05/2022,D,0.0,3845676.0,0.0,7304017.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-29,29/05/2022,D,0.0,6167565.0,0.0,3845676.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-30,30/05/2022,D,0.0,9584799.0,0.0,6167565.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-31,2022 May,M,0.0,11378862.0,0.0,0.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-05-31,31/05/2022,D,0.0,6022024.0,0.0,9584799.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-01,01/06/2022,D,0.0,5345021.0,0.0,6022024.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-02,02/06/2022,D,0.0,9724179.0,0.0,5345021.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-03,03/06/2022,D,0.0,6846689.0,0.0,9724179.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-04,04/06/2022,D,0.0,3938293.0,0.0,6846689.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-05,05/06/2022,D,0.0,3908296.0,0.0,3938293.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-06,06/06/2022,D,0.0,7064142.0,0.0,3908296.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-07,07/06/2022,D,0.0,8906483.0,0.0,7064142.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-08,08/06/2022,D,0.0,10280790.0,0.0,8906483.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-09,09/06/2022,D,0.0,6869919.0,0.0,10280790.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-10,10/06/2022,D,0.0,8878708.0,0.0,6869919.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-11,11/06/2022,D,0.0,9920119.0,0.0,8878708.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-12,12/06/2022,D,0.0,10347854.0,0.0,9920119.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-13,13/06/2022,D,0.0,7281696.0,0.0,10347854.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-14,14/06/2022,D,0.0,5100298.0,0.0,7281696.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-15,15/06/2022,D,0.0,7754073.0,0.0,5100298.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-16,16/06/2022,D,0.0,3175238.0,0.0,7754073.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-17,17/06/2022,D,0.0,4278663.0,0.0,3175238.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
3,1,2022-06-18,18/06/2022,D,0.0,8784980.0,0.0,4278663.0,#_ziektedagen,Ziektedagen,Ziektedagen,Personeel,3,0,1,1,1,#,,3,1,Directie,Afdeling,Locatie,usb,,3,#a685e2,n,1,bar,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
