d_kpi_id,d_level0_id,Period_int,PeriodName,Grain,Denominator,Numerator,Denominator_LP,Numerator_LP
3,1,2022-04-15 00:00:00,15/04/2022,D,0.0,6817298.0,0.0,10485416.0
3,1,2022-04-16 00:00:00,16/04/2022,D,0.0,10078689.0,0.0,6817298.0
3,1,2022-04-17 00:00:00,17/04/2022,D,0.0,2844362.0,0.0,10078689.0
3,1,2022-04-18 00:00:00,18/04/2022,D,0.0,2668117.0,0.0,2844362.0
3,1,2022-04-19 00:00:00,19/04/2022,D,0.0,7044245.0,0.0,2668117.0
3,1,2022-04-20 00:00:00,20/04/2022,D,0.0,8986071.0,0.0,7044245.0
3,1,2022-04-21 00:00:00,21/04/2022,D,0.0,8197362.0,0.0,8986071.0
3,1,2022-04-22 00:00:00,22/04/2022,D,0.0,5016569.0,0.0,8197362.0
3,1,2022-04-23 00:00:00,23/04/2022,D,0.0,3188873.0,0.0,5016569.0
3,1,2022-04-24 00:00:00,24/04/2022,D,0.0,3609538.0,0.0,3188873.0
3,1,2022-04-25 00:00:00,25/04/2022,D,0.0,9284930.0,0.0,3609538.0
3,1,2022-04-26 00:00:00,26/04/2022,D,0.0,4155241.0,0.0,9284930.0
3,1,2022-04-27 00:00:00,27/04/2022,D,0.0,9871538.0,0.0,4155241.0
3,1,2022-04-28 00:00:00,28/04/2022,D,0.0,3340575.0,0.0,9871538.0
3,1,2022-04-29 00:00:00,29/04/2022,D,0.0,4710438.0,0.0,3340575.0
3,1,2022-04-30 00:00:00,2022 April,M,0.0,11248067.0,0.0,11411586.0
3,1,2022-04-30 00:00:00,30/04/2022,D,0.0,6941730.0,0.0,4710438.0
3,1,2022-05-01 00:00:00,01/05/2022,D,0.0,8514199.0,0.0,6941730.0
3,1,2022-05-02 00:00:00,02/05/2022,D,0.0,9756095.0,0.0,8514199.0
3,1,2022-05-03 00:00:00,03/05/2022,D,0.0,4590349.0,0.0,9756095.0
3,1,2022-05-04 00:00:00,04/05/2022,D,0.0,9242409.0,0.0,4590349.0
3,1,2022-05-05 00:00:00,05/05/2022,D,0.0,8932238.0,0.0,9242409.0
3,1,2022-05-06 00:00:00,06/05/2022,D,0.0,6691250.0,0.0,8932238.0
3,1,2022-05-07 00:00:00,07/05/2022,D,0.0,7048790.0,0.0,6691250.0
3,1,2022-05-08 00:00:00,08/05/2022,D,0.0,7277151.0,0.0,7048790.0
3,1,2022-05-09 00:00:00,09/05/2022,D,0.0,4404711.0,0.0,7277151.0
3,1,2022-05-10 00:00:00,10/05/2022,D,0.0,3944959.0,0.0,4404711.0
3,1,2022-05-11 00:00:00,11/05/2022,D,0.0,10408353.0,0.0,3944959.0
3,1,2022-05-12 00:00:00,12/05/2022,D,0.0,8040206.0,0.0,10408353.0
3,1,2022-05-13 00:00:00,13/05/2022,D,0.0,5894764.0,0.0,8040206.0
3,1,2022-05-14 00:00:00,14/05/2022,D,0.0,6799219.0,0.0,5894764.0
3,1,2022-05-15 00:00:00,15/05/2022,D,0.0,6831438.0,0.0,6799219.0
3,1,2022-05-16 00:00:00,16/05/2022,D,0.0,9468851.0,0.0,6831438.0
3,1,2022-05-17 00:00:00,17/05/2022,D,0.0,4969907.0,0.0,9468851.0
3,1,2022-05-18 00:00:00,18/05/2022,D,0.0,5075957.0,0.0,4969907.0
3,1,2022-05-19 00:00:00,19/05/2022,D,0.0,4821942.0,0.0,5075957.0
3,1,2022-05-20 00:00:00,20/05/2022,D,0.0,8975264.0,0.0,4821942.0
3,1,2022-05-21 00:00:00,21/05/2022,D,0.0,9510160.0,0.0,8975264.0
3,1,2022-05-22 00:00:00,22/05/2022,D,0.0,6820530.0,0.0,9510160.0
3,1,2022-05-23 00:00:00,23/05/2022,D,0.0,4210892.0,0.0,6820530.0
3,1,2022-05-24 00:00:00,24/05/2022,D,0.0,4889713.0,0.0,4210892.0
3,1,2022-05-25 00:00:00,25/05/2022,D,0.0,8503897.0,0.0,4889713.0
3,1,2022-05-26 00:00:00,26/05/2022,D,0.0,5193218.0,0.0,8503897.0
3,1,2022-05-27 00:00:00,27/05/2022,D,0.0,7304017.0,0.0,5193218.0
3,1,2022-05-28 00:00:00,28/05/2022,D,0.0,3845676.0,0.0,7304017.0
3,1,2022-05-29 00:00:00,29/05/2022,D,0.0,6167565.0,0.0,3845676.0
3,1,2022-05-30 00:00:00,30/05/2022,D,0.0,9584799.0,0.0,6167565.0
3,1,2022-05-31 00:00:00,2022 May,M,0.0,11378862.0,0.0,0.0
3,1,2022-05-31 00:00:00,31/05/2022,D,0.0,6022024.0,0.0,9584799.0
3,1,2022-06-01 00:00:00,01/06/2022,D,0.0,5345021.0,0.0,6022024.0
3,1,2022-06-02 00:00:00,02/06/2022,D,0.0,9724179.0,0.0,5345021.0
3,1,2022-06-03 00:00:00,03/06/2022,D,0.0,6846689.0,0.0,9724179.0
3,1,2022-06-04 00:00:00,04/06/2022,D,0.0,3938293.0,0.0,6846689.0
3,1,2022-06-05 00:00:00,05/06/2022,D,0.0,3908296.0,0.0,3938293.0
3,1,2022-06-06 00:00:00,06/06/2022,D,0.0,7064142.0,0.0,3908296.0
3,1,2022-06-07 00:00:00,07/06/2022,D,0.0,8906483.0,0.0,7064142.0
3,1,2022-06-08 00:00:00,08/06/2022,D,0.0,10280790.0,0.0,8906483.0
3,1,2022-06-09 00:00:00,09/06/2022,D,0.0,6869919.0,0.0,10280790.0
3,1,2022-06-10 00:00:00,10/06/2022,D,0.0,8878708.0,0.0,6869919.0
3,1,2022-06-11 00:00:00,11/06/2022,D,0.0,9920119.0,0.0,8878708.0
3,1,2022-06-12 00:00:00,12/06/2022,D,0.0,10347854.0,0.0,9920119.0
3,1,2022-06-13 00:00:00,13/06/2022,D,0.0,7281696.0,0.0,10347854.0
3,1,2022-06-14 00:00:00,14/06/2022,D,0.0,5100298.0,0.0,7281696.0
3,1,2022-06-15 00:00:00,15/06/2022,D,0.0,7754073.0,0.0,5100298.0
3,1,2022-06-16 00:00:00,16/06/2022,D,0.0,3175238.0,0.0,7754073.0
3,1,2022-06-17 00:00:00,17/06/2022,D,0.0,4278663.0,0.0,3175238.0
3,1,2022-06-18 00:00:00,18/06/2022,D,0.0,8784980.0,0.0,4278663.0
3,1,2022-06-19 00:00:00,19/06/2022,D,0.0,8827400.0,0.0,8784980.0
3,1,2022-06-20 00:00:00,20/06/2022,D,0.0,6995260.0,0.0,8827400.0
3,1,2022-06-21 00:00:00,21/06/2022,D,0.0,7523995.0,0.0,6995260.0
3,1,2022-06-22 00:00:00,22/06/2022,D,0.0,5471473.0,0.0,7523995.0
3,1,2022-06-23 00:00:00,23/06/2022,D,0.0,3351584.0,0.0,5471473.0
3,1,2022-06-24 00:00:00,24/06/2022,D,0.0,9780436.0,0.0,3351584.0
3,1,2022-06-25 00:00:00,25/06/2022,D,0.0,8894161.0,0.0,9780436.0
3,1,2022-06-26 00:00:00,26/06/2022,D,0.0,5052222.0,0.0,8894161.0
3,1,2022-06-27 00:00:00,27/06/2022,D,0.0,7123227.0,0.0,5052222.0
3,1,2022-06-28 00:00:00,28/06/2022,D,0.0,7136963.0,0.0,7123227.0
3,1,2022-06-29 00:00:00,29/06/2022,D,0.0,9506827.0,0.0,7136963.0
3,1,2022-06-30 00:00:00,2022 June,M,0.0,11225241.0,0.0,11378862.0
3,1,2022-06-30 00:00:00,30/06/2022,D,0.0,4636506.0,0.0,9506827.0
3,1,2022-06-30 00:00:00,Q2 2022,Q,0.0,11410071.0,0.0,11458248.0
3,1,2022-07-01 00:00:00,01/07/2022,D,0.0,8690040.0,0.0,4636506.0
3,1,2022-07-02 00:00:00,02/07/2022,D,0.0,8117774.0,0.0,8690040.0
3,1,2022-07-03 00:00:00,03/07/2022,D,0.0,3901529.0,0.0,8117774.0
3,1,2022-07-04 00:00:00,04/07/2022,D,0.0,9049701.0,0.0,3901529.0
3,1,2022-07-05 00:00:00,05/07/2022,D,0.0,3305225.0,0.0,9049701.0
3,1,2022-07-06 00:00:00,06/07/2022,D,0.0,9290990.0,0.0,3305225.0
3,1,2022-07-07 00:00:00,07/07/2022,D,0.0,3561866.0,0.0,9290990.0
3,1,2022-07-08 00:00:00,08/07/2022,D,0.0,6283715.0,0.0,3561866.0
3,1,2022-07-09 00:00:00,09/07/2022,D,0.0,4245737.0,0.0,6283715.0
3,1,2022-07-10 00:00:00,10/07/2022,D,0.0,5579543.0,0.0,4245737.0
3,1,2022-07-11 00:00:00,11/07/2022,D,0.0,7258971.0,0.0,5579543.0
3,1,2022-07-12 00:00:00,12/07/2022,D,0.0,4178168.0,0.0,7258971.0
3,1,2022-07-13 00:00:00,13/07/2022,D,0.0,8368052.0,0.0,4178168.0
3,1,2022-07-14 00:00:00,14/07/2022,D,0.0,7475717.0,0.0,8368052.0
3,1,2022-07-15 00:00:00,15/07/2022,D,0.0,9697616.0,0.0,7475717.0
3,1,2022-07-16 00:00:00,16/07/2022,D,0.0,8282808.0,0.0,9697616.0
3,1,2022-07-17 00:00:00,17/07/2022,D,0.0,5592774.0,0.0,8282808.0
3,1,2022-07-18 00:00:00,18/07/2022,D,0.0,5065049.0,0.0,5592774.0
3,1,2022-07-19 00:00:00,19/07/2022,D,0.0,5303510.0,0.0,5065049.0
3,1,2022-07-20 00:00:00,20/07/2022,D,0.0,9477133.0,0.0,5303510.0
3,1,2022-07-21 00:00:00,21/07/2022,D,0.0,6504097.0,0.0,9477133.0
3,1,2022-07-22 00:00:00,22/07/2022,D,0.0,5624993.0,0.0,6504097.0
3,1,2022-07-23 00:00:00,23/07/2022,D,0.0,9663276.0,0.0,5624993.0
3,1,2022-07-24 00:00:00,24/07/2022,D,0.0,5759929.0,0.0,9663276.0
3,1,2022-07-25 00:00:00,25/07/2022,D,0.0,9273517.0,0.0,5759929.0
3,1,2022-07-26 00:00:00,26/07/2022,D,0.0,6852143.0,0.0,9273517.0
3,1,2022-07-27 00:00:00,27/07/2022,D,0.0,9650045.0,0.0,6852143.0
3,1,2022-07-28 00:00:00,28/07/2022,D,0.0,9565205.0,0.0,9650045.0
3,1,2022-07-29 00:00:00,29/07/2022,D,0.0,3721345.0,0.0,9565205.0
3,1,2022-07-30 00:00:00,30/07/2022,D,0.0,5199884.0,0.0,3721345.0
3,1,2022-07-31 00:00:00,2022 July,M,0.0,10676912.0,0.0,0.0
3,1,2022-07-31 00:00:00,31/07/2022,D,0.0,5470766.0,0.0,5199884.0
3,1,2022-08-01 00:00:00,01/08/2022,D,0.0,2783257.0,0.0,5470766.0
3,1,2022-08-02 00:00:00,02/08/2022,D,0.0,5734174.0,0.0,2783257.0
3,1,2022-08-03 00:00:00,03/08/2022,D,0.0,3650544.0,0.0,5734174.0
3,1,2022-08-04 00:00:00,04/08/2022,D,0.0,10551672.0,0.0,3650544.0
3,1,2022-08-05 00:00:00,05/08/2022,D,0.0,4693773.0,0.0,10551672.0
3,1,2022-08-06 00:00:00,06/08/2022,D,0.0,4656807.0,0.0,4693773.0
3,1,2022-08-07 00:00:00,07/08/2022,D,0.0,9070204.0,0.0,4656807.0
3,1,2022-08-08 00:00:00,08/08/2022,D,0.0,5578735.0,0.0,9070204.0
3,1,2022-08-09 00:00:00,09/08/2022,D,0.0,5540254.0,0.0,5578735.0
3,1,2022-08-10 00:00:00,10/08/2022,D,0.0,9580557.0,0.0,5540254.0
3,1,2022-08-11 00:00:00,11/08/2022,D,0.0,3744171.0,0.0,9580557.0
3,1,2022-08-12 00:00:00,12/08/2022,D,0.0,4973745.0,0.0,3744171.0
3,1,2022-08-13 00:00:00,13/08/2022,D,0.0,3730233.0,0.0,4973745.0
3,1,2022-08-14 00:00:00,14/08/2022,D,0.0,9627118.0,0.0,3730233.0
3,1,2022-08-15 00:00:00,15/08/2022,D,0.0,9776194.0,0.0,9627118.0
3,1,2022-08-16 00:00:00,16/08/2022,D,0.0,9786698.0,0.0,9776194.0
3,1,2022-08-17 00:00:00,17/08/2022,D,0.0,7016167.0,0.0,9786698.0
3,1,2022-08-18 00:00:00,18/08/2022,D,0.0,2504699.0,0.0,7016167.0
3,1,2022-08-19 00:00:00,19/08/2022,D,0.0,4641354.0,0.0,2504699.0
3,1,2022-08-20 00:00:00,20/08/2022,D,0.0,8869719.0,0.0,4641354.0
3,1,2022-08-21 00:00:00,21/08/2022,D,0.0,9047883.0,0.0,8869719.0
3,1,2022-08-22 00:00:00,22/08/2022,D,0.0,4842344.0,0.0,9047883.0
3,1,2022-08-23 00:00:00,23/08/2022,D,0.0,5213923.0,0.0,4842344.0
3,1,2022-08-24 00:00:00,24/08/2022,D,0.0,6109288.0,0.0,5213923.0
3,1,2022-08-25 00:00:00,25/08/2022,D,0.0,4776593.0,0.0,6109288.0
3,1,2022-08-26 00:00:00,26/08/2022,D,0.0,3887793.0,0.0,4776593.0
3,1,2022-08-27 00:00:00,27/08/2022,D,0.0,5805783.0,0.0,3887793.0
3,1,2022-08-28 00:00:00,28/08/2022,D,0.0,10722362.0,0.0,5805783.0
3,1,2022-08-29 00:00:00,29/08/2022,D,0.0,8048286.0,0.0,10722362.0
3,1,2022-08-30 00:00:00,30/08/2022,D,0.0,8974658.0,0.0,8048286.0
3,1,2022-08-31 00:00:00,2022 August,M,0.0,11451885.0,0.0,10676912.0
3,1,2022-08-31 00:00:00,31/08/2022,D,0.0,9517634.0,0.0,8974658.0
3,1,2022-09-01 00:00:00,01/09/2022,D,0.0,4648727.0,0.0,9517634.0
3,1,2022-09-02 00:00:00,02/09/2022,D,0.0,2877490.0,0.0,4648727.0
3,1,2022-09-03 00:00:00,03/09/2022,D,0.0,5846587.0,0.0,2877490.0
3,1,2022-09-04 00:00:00,04/09/2022,D,0.0,3902640.0,0.0,5846587.0
3,1,2022-09-05 00:00:00,05/09/2022,D,0.0,9601464.0,0.0,3902640.0
3,1,2022-09-06 00:00:00,06/09/2022,D,0.0,3243817.0,0.0,9601464.0
3,1,2022-09-07 00:00:00,07/09/2022,D,0.0,2893448.0,0.0,3243817.0
3,1,2022-09-08 00:00:00,08/09/2022,D,0.0,7255840.0,0.0,2893448.0
3,1,2022-09-09 00:00:00,09/09/2022,D,0.0,7534196.0,0.0,7255840.0
3,1,2022-09-10 00:00:00,10/09/2022,D,0.0,10302101.0,0.0,7534196.0
3,1,2022-09-11 00:00:00,11/09/2022,D,0.0,8886081.0,0.0,10302101.0
3,1,2022-09-12 00:00:00,12/09/2022,D,0.0,6285937.0,0.0,8886081.0
3,1,2022-09-13 00:00:00,13/09/2022,D,0.0,6560859.0,0.0,6285937.0
3,1,2022-09-14 00:00:00,14/09/2022,D,0.0,7685393.0,0.0,6560859.0
3,1,2022-09-15 00:00:00,15/09/2022,D,0.0,8282303.0,0.0,7685393.0
3,1,2022-09-16 00:00:00,16/09/2022,D,0.0,4993945.0,0.0,8282303.0
3,1,2022-09-17 00:00:00,17/09/2022,D,0.0,6894866.0,0.0,4993945.0
3,1,2022-09-18 00:00:00,18/09/2022,D,0.0,4612367.0,0.0,6894866.0
3,1,2022-09-19 00:00:00,19/09/2022,D,0.0,9173325.0,0.0,4612367.0
3,1,2022-09-20 00:00:00,20/09/2022,D,0.0,3060603.0,0.0,9173325.0
3,1,2022-09-21 00:00:00,21/09/2022,D,0.0,3799014.0,0.0,3060603.0
3,1,2022-09-22 00:00:00,22/09/2022,D,0.0,8162921.0,0.0,3799014.0
3,1,2022-09-23 00:00:00,23/09/2022,D,0.0,6205743.0,0.0,8162921.0
3,1,2022-09-24 00:00:00,24/09/2022,D,0.0,9021421.0,0.0,6205743.0
3,1,2022-09-25 00:00:00,25/09/2022,D,0.0,7346235.0,0.0,9021421.0
3,1,2022-09-26 00:00:00,26/09/2022,D,0.0,8760336.0,0.0,7346235.0
3,1,2022-09-27 00:00:00,27/09/2022,D,0.0,2777399.0,0.0,8760336.0
3,1,2022-09-28 00:00:00,28/09/2022,D,0.0,9931229.0,0.0,2777399.0
3,1,2022-09-29 00:00:00,29/09/2022,D,0.0,5412691.0,0.0,9931229.0
3,1,2022-09-30 00:00:00,2022 September,M,0.0,11321898.0,0.0,11451885.0
3,1,2022-09-30 00:00:00,30/09/2022,D,0.0,10352904.0,0.0,5412691.0
3,1,2022-09-30 00:00:00,Q3 2022,Q,0.0,11458450.0,0.0,11410071.0
3,1,2022-10-01 00:00:00,01/10/2022,D,0.0,7209986.0,0.0,10352904.0
3,1,2022-10-02 00:00:00,02/10/2022,D,0.0,4315528.0,0.0,7209986.0
3,1,2022-10-03 00:00:00,03/10/2022,D,0.0,8377647.0,0.0,4315528.0
3,1,2022-10-04 00:00:00,04/10/2022,D,0.0,4698924.0,0.0,8377647.0
3,1,2022-10-05 00:00:00,05/10/2022,D,0.0,8082323.0,0.0,4698924.0
3,1,2022-10-06 00:00:00,06/10/2022,D,0.0,9391384.0,0.0,8082323.0
3,1,2022-10-07 00:00:00,07/10/2022,D,0.0,3166754.0,0.0,9391384.0
3,1,2022-10-08 00:00:00,08/10/2022,D,0.0,5550556.0,0.0,3166754.0
3,1,2022-10-09 00:00:00,09/10/2022,D,0.0,5140395.0,0.0,5550556.0
3,1,2022-10-10 00:00:00,10/10/2022,D,0.0,8795484.0,0.0,5140395.0
3,1,2022-10-11 00:00:00,11/10/2022,D,0.0,8891434.0,0.0,8795484.0
3,1,2022-10-12 00:00:00,12/10/2022,D,0.0,8117875.0,0.0,8891434.0
3,1,2022-10-13 00:00:00,13/10/2022,D,0.0,3984349.0,0.0,8117875.0
3,1,2022-10-14 00:00:00,14/10/2022,D,0.0,3926577.0,0.0,3984349.0
3,1,2022-10-15 00:00:00,15/10/2022,D,0.0,7112016.0,0.0,3926577.0
3,1,2022-10-16 00:00:00,16/10/2022,D,0.0,3964755.0,0.0,7112016.0
3,1,2022-10-17 00:00:00,17/10/2022,D,0.0,8473799.0,0.0,3964755.0
3,1,2022-10-18 00:00:00,18/10/2022,D,0.0,8758215.0,0.0,8473799.0
3,1,2022-10-19 00:00:00,19/10/2022,D,0.0,8162719.0,0.0,8758215.0
3,1,2022-10-20 00:00:00,20/10/2022,D,0.0,3876784.0,0.0,8162719.0
3,1,2022-10-21 00:00:00,21/10/2022,D,0.0,8296443.0,0.0,3876784.0
3,1,2022-10-22 00:00:00,22/10/2022,D,0.0,3094034.0,0.0,8296443.0
3,1,2022-10-23 00:00:00,23/10/2022,D,0.0,7276141.0,0.0,3094034.0
3,1,2022-10-24 00:00:00,24/10/2022,D,0.0,6259778.0,0.0,7276141.0
3,1,2022-10-25 00:00:00,25/10/2022,D,0.0,7304825.0,0.0,6259778.0
3,1,2022-10-26 00:00:00,26/10/2022,D,0.0,6685493.0,0.0,7304825.0
3,1,2022-10-27 00:00:00,27/10/2022,D,0.0,5710540.0,0.0,6685493.0
3,1,2022-10-28 00:00:00,28/10/2022,D,0.0,10080204.0,0.0,5710540.0
3,1,2022-10-29 00:00:00,29/10/2022,D,0.0,7486120.0,0.0,10080204.0
3,1,2022-10-30 00:00:00,30/10/2022,D,0.0,3831233.0,0.0,7486120.0
3,1,2022-10-31 00:00:00,2022 October,M,0.0,10798718.0,0.0,0.0
3,1,2022-10-31 00:00:00,31/10/2022,D,0.0,3571663.0,0.0,3831233.0
3,1,2022-12-31 00:00:00,2022,Y,0.0,22940332.0,0.0,22980934.0
3,1,2022-12-31 00:00:00,Q4 2022,Q,0.0,10798718.0,0.0,0.0
4,1,2020-01-01 00:00:00,01/01/2020,D,0.0,30396253.0,0.0,0.0
4,1,2020-01-02 00:00:00,02/01/2020,D,0.0,59004301.0,0.0,30396253.0
4,1,2020-01-03 00:00:00,03/01/2020,D,0.0,14723073.0,0.0,59004301.0
4,1,2020-01-04 00:00:00,04/01/2020,D,0.0,37201532.0,0.0,14723073.0
4,1,2020-01-05 00:00:00,05/01/2020,D,0.0,33048816.0,0.0,37201532.0
4,1,2020-01-06 00:00:00,06/01/2020,D,0.0,27262122.0,0.0,33048816.0
4,1,2020-01-07 00:00:00,07/01/2020,D,0.0,18030015.0,0.0,27262122.0
4,1,2020-01-08 00:00:00,08/01/2020,D,0.0,24485935.0,0.0,18030015.0
4,1,2020-01-09 00:00:00,09/01/2020,D,0.0,30949228.0,0.0,24485935.0
4,1,2020-01-10 00:00:00,10/01/2020,D,0.0,24833274.0,0.0,30949228.0
4,1,2020-01-11 00:00:00,11/01/2020,D,0.0,32110829.0,0.0,24833274.0
4,1,2020-01-12 00:00:00,12/01/2020,D,0.0,13355129.0,0.0,32110829.0
4,1,2020-01-13 00:00:00,13/01/2020,D,0.0,13733980.0,0.0,13355129.0
4,1,2020-01-14 00:00:00,14/01/2020,D,0.0,28698443.0,0.0,13733980.0
4,1,2020-01-15 00:00:00,15/01/2020,D,0.0,27842468.0,0.0,28698443.0
4,1,2020-01-16 00:00:00,16/01/2020,D,0.0,27636125.0,0.0,27842468.0
4,1,2020-01-17 00:00:00,17/01/2020,D,0.0,17874576.0,0.0,27636125.0
4,1,2020-01-18 00:00:00,18/01/2020,D,0.0,13752867.0,0.0,17874576.0
4,1,2020-01-19 00:00:00,19/01/2020,D,0.0,25375442.0,0.0,13752867.0
4,1,2020-01-20 00:00:00,20/01/2020,D,0.0,31334543.0,0.0,25375442.0
4,1,2020-01-21 00:00:00,21/01/2020,D,0.0,14243828.0,0.0,31334543.0
4,1,2020-01-22 00:00:00,22/01/2020,D,0.0,47844508.0,0.0,14243828.0
4,1,2020-01-23 00:00:00,23/01/2020,D,0.0,29885799.0,0.0,47844508.0
4,1,2020-01-24 00:00:00,24/01/2020,D,0.0,27216167.0,0.0,29885799.0
4,1,2020-01-25 00:00:00,25/01/2020,D,0.0,29356054.0,0.0,27216167.0
4,1,2020-01-26 00:00:00,26/01/2020,D,0.0,41942775.0,0.0,29356054.0
4,1,2020-01-27 00:00:00,27/01/2020,D,0.0,48210027.0,0.0,41942775.0
4,1,2020-01-28 00:00:00,28/01/2020,D,0.0,27526843.0,0.0,48210027.0
4,1,2020-01-29 00:00:00,29/01/2020,D,0.0,19728633.0,0.0,27526843.0
4,1,2020-01-30 00:00:00,30/01/2020,D,0.0,24920134.0,0.0,19728633.0
4,1,2020-01-31 00:00:00,2020 January,M,0.0,64856140.0,0.0,0.0
4,1,2020-01-31 00:00:00,31/01/2020,D,0.0,30611383.0,0.0,24920134.0
4,1,2020-02-01 00:00:00,01/02/2020,D,0.0,22564814.0,0.0,30611383.0
4,1,2020-02-02 00:00:00,02/02/2020,D,0.0,25578452.0,0.0,22564814.0
4,1,2020-02-03 00:00:00,03/02/2020,D,0.0,29086283.0,0.0,25578452.0
4,1,2020-02-04 00:00:00,04/02/2020,D,0.0,27970637.0,0.0,29086283.0
4,1,2020-02-05 00:00:00,05/02/2020,D,0.0,16435730.0,0.0,27970637.0
4,1,2020-02-06 00:00:00,06/02/2020,D,0.0,54172360.0,0.0,16435730.0
4,1,2020-02-07 00:00:00,07/02/2020,D,0.0,43903286.0,0.0,54172360.0
4,1,2020-02-08 00:00:00,08/02/2020,D,0.0,30443319.0,0.0,43903286.0
4,1,2020-02-09 00:00:00,09/02/2020,D,0.0,21019312.0,0.0,30443319.0
4,1,2020-02-10 00:00:00,10/02/2020,D,0.0,24822669.0,0.0,21019312.0
4,1,2020-02-11 00:00:00,11/02/2020,D,0.0,21116979.0,0.0,24822669.0
4,1,2020-02-12 00:00:00,12/02/2020,D,0.0,21267469.0,0.0,21116979.0
4,1,2020-02-13 00:00:00,13/02/2020,D,0.0,29487152.0,0.0,21267469.0
4,1,2020-02-14 00:00:00,14/02/2020,D,0.0,22826808.0,0.0,29487152.0
4,1,2020-02-15 00:00:00,15/02/2020,D,0.0,32465137.0,0.0,22826808.0
4,1,2020-02-16 00:00:00,16/02/2020,D,0.0,36817025.0,0.0,32465137.0
4,1,2020-02-17 00:00:00,17/02/2020,D,0.0,31043158.0,0.0,36817025.0
4,1,2020-02-18 00:00:00,18/02/2020,D,0.0,19293727.0,0.0,31043158.0
4,1,2020-02-19 00:00:00,19/02/2020,D,0.0,45107711.0,0.0,19293727.0
4,1,2020-02-20 00:00:00,20/02/2020,D,0.0,21913162.0,0.0,45107711.0
4,1,2020-02-21 00:00:00,21/02/2020,D,0.0,13771552.0,0.0,21913162.0
4,1,2020-02-22 00:00:00,22/02/2020,D,0.0,9256145.0,0.0,13771552.0
4,1,2020-02-23 00:00:00,23/02/2020,D,0.0,20243531.0,0.0,9256145.0
4,1,2020-02-24 00:00:00,24/02/2020,D,0.0,37996402.0,0.0,20243531.0
4,1,2020-02-25 00:00:00,25/02/2020,D,0.0,28021945.0,0.0,37996402.0
4,1,2020-02-26 00:00:00,26/02/2020,D,0.0,21741159.0,0.0,28021945.0
4,1,2020-02-27 00:00:00,27/02/2020,D,0.0,56850779.0,0.0,21741159.0
4,1,2020-02-28 00:00:00,28/02/2020,D,0.0,30052146.0,0.0,56850779.0
4,1,2020-02-29 00:00:00,2020 February,M,0.0,63203982.0,0.0,64856140.0
4,1,2020-02-29 00:00:00,29/02/2020,D,0.0,31082043.0,0.0,30052146.0
4,1,2020-03-01 00:00:00,01/03/2020,D,0.0,13139292.0,0.0,31082043.0
4,1,2020-03-02 00:00:00,02/03/2020,D,0.0,37709057.0,0.0,13139292.0
4,1,2020-03-03 00:00:00,03/03/2020,D,0.0,21051834.0,0.0,37709057.0
4,1,2020-03-04 00:00:00,04/03/2020,D,0.0,37591089.0,0.0,21051834.0
4,1,2020-03-05 00:00:00,05/03/2020,D,0.0,21094759.0,0.0,37591089.0
4,1,2020-03-06 00:00:00,06/03/2020,D,0.0,44256584.0,0.0,21094759.0
4,1,2020-03-07 00:00:00,07/03/2020,D,0.0,26194855.0,0.0,44256584.0
4,1,2020-03-08 00:00:00,08/03/2020,D,0.0,44103872.0,0.0,26194855.0
4,1,2020-03-09 00:00:00,09/03/2020,D,0.0,24158493.0,0.0,44103872.0
4,1,2020-03-10 00:00:00,10/03/2020,D,0.0,45529992.0,0.0,24158493.0
4,1,2020-03-11 00:00:00,11/03/2020,D,0.0,25112640.0,0.0,45529992.0
4,1,2020-03-12 00:00:00,12/03/2020,D,0.0,34087803.0,0.0,25112640.0
4,1,2020-03-13 00:00:00,13/03/2020,D,0.0,38309502.0,0.0,34087803.0
4,1,2020-03-14 00:00:00,14/03/2020,D,0.0,22534716.0,0.0,38309502.0
4,1,2020-03-15 00:00:00,15/03/2020,D,0.0,18930329.0,0.0,22534716.0
4,1,2020-03-16 00:00:00,16/03/2020,D,0.0,31069822.0,0.0,18930329.0
4,1,2020-03-17 00:00:00,17/03/2020,D,0.0,23850039.0,0.0,31069822.0
4,1,2020-03-18 00:00:00,18/03/2020,D,0.0,32731575.0,0.0,23850039.0
4,1,2020-03-19 00:00:00,19/03/2020,D,0.0,16986786.0,0.0,32731575.0
4,1,2020-03-20 00:00:00,20/03/2020,D,0.0,16720651.0,0.0,16986786.0
4,1,2020-03-21 00:00:00,21/03/2020,D,0.0,13215042.0,0.0,16720651.0
4,1,2020-03-22 00:00:00,22/03/2020,D,0.0,34000741.0,0.0,13215042.0
4,1,2020-03-23 00:00:00,23/03/2020,D,0.0,14248979.0,0.0,34000741.0
4,1,2020-03-24 00:00:00,24/03/2020,D,0.0,13865280.0,0.0,14248979.0
4,1,2020-03-25 00:00:00,25/03/2020,D,0.0,20586931.0,0.0,13865280.0
4,1,2020-03-26 00:00:00,26/03/2020,D,0.0,13668532.0,0.0,20586931.0
4,1,2020-03-27 00:00:00,27/03/2020,D,0.0,21685104.0,0.0,13668532.0
4,1,2020-03-28 00:00:00,28/03/2020,D,0.0,21899931.0,0.0,21685104.0
4,1,2020-03-29 00:00:00,29/03/2020,D,0.0,35489481.0,0.0,21899931.0
4,1,2020-03-30 00:00:00,30/03/2020,D,0.0,11647724.0,0.0,35489481.0
